Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),THERMAL ZONE 1:Zone People Occupant Count [](Hourly),THERMAL ZONE 1:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),THERMAL ZONE 1:Zone Thermal Comfort ASHRAE 55 Simple Model Summer Clothes Not Comfortable Time [hr](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly) 
 07/20  10:00:00,19.45,162.75,431.0833333333333,4.199999999999999,18.80077360903741,19.0,0.9999999999999999,0.0 
 07/20  11:00:00,21.458333333333332,173.08333333333334,405.1666666666667,4.199999999999999,18.988125267333896,19.0,0.9999999999999999,11.162706592724012 
 07/20  12:00:00,21.183333333333337,210.16666666666666,363.5,4.199999999999999,18.999999999999996,19.0,0.9999999999999999,37.12569509801832 
 07/20  13:00:00,20.891666666666666,229.91666666666666,354.0833333333333,2.4000000000000004,19.30328525314566,20.5,0.9999999999999999,0.0 
 07/20  14:00:00,22.5,221.58333333333334,330.0833333333333,2.4000000000000004,19.62619083774361,20.5,0.9999999999999999,0.0 
 07/20  15:00:00,22.916666666666668,191.16666666666666,333.9166666666667,2.4000000000000004,19.863157309116293,20.5,0.9999999999999999,0.0 
 07/20  16:00:00,22.441666666666666,150.0,315.5,2.4000000000000004,20.01919697735337,20.5,0.9999999999999999,0.0 
 07/20  17:00:00,22.63333333333333,116.66666666666667,280.6666666666667,2.4000000000000004,20.236821027905368,20.5,0.9999999999999999,0.0 
 07/20  18:00:00,23.150000000000002,90.08333333333333,237.66666666666666,0.0,20.48102028132761,20.5,0.0,20.653442559495364 
 07/20  19:00:00,22.875,59.333333333333336,153.25,0.0,20.49999999999994,20.5,0.0,59.945689436795924 
 07/20  20:00:00,22.150000000000002,19.805555555555557,14.749999999999995,0.0,20.5,20.5,0.0,39.13870364047282 
 07/20  21:00:00,21.375,0.0,0.0,0.0,20.530050061500233,22.0,0.0,0.0 
 07/20  22:00:00,20.416666666666668,0.0,0.0,0.0,20.482151343873475,22.0,0.0,0.0 
 07/20  23:00:00,19.708333333333332,0.0,0.0,0.0,20.41841511613654,22.0,0.0,0.0 
 07/20  24:00:00,19.208333333333332,0.0,0.0,0.0,20.33406921472344,22.0,0.0,0.0 
 07/21  01:00:00,18.825,0.0,0.0,0.0,20.215384680345657,23.0,0.0,0.0 
 07/21  02:00:00,18.583333333333332,0.0,0.0,0.0,20.077246002390165,23.0,0.0,0.0 
 07/21  03:00:00,18.383333333333333,0.0,0.0,0.0,19.922607735041186,23.0,0.0,0.0 
 07/21  04:00:00,17.95,0.0,0.0,0.0,19.75716040978627,23.0,0.0,0.0 
 07/21  05:00:00,17.291666666666668,4.999999999999999,17.666666666666668,0.0,19.576310521178964,23.0,0.0,0.0 
 07/21  06:00:00,16.591666666666665,34.5,127.16666666666667,0.0,19.459089155092553,23.0,0.0,0.0 
 07/21  07:00:00,16.883333333333333,73.66666666666667,299.8333333333333,0.0,19.40283141856616,23.0,0.0,0.0 
 07/21  08:00:00,17.766666666666666,103.08333333333333,471.4166666666667,0.0,19.472848393951228,23.0,0.0,0.0 
 07/21  09:00:00,19.09166666666667,118.83333333333333,619.9166666666666,4.199999999999999,19.652222223654814,23.0,0.9999999999999999,0.0 
 07/21  10:00:00,21.78333333333333,128.75,693.1666666666666,4.199999999999999,18.927005489929012,19.0,0.9999999999999999,166.7566111398459 
 07/21  11:00:00,23.958333333333332,147.83333333333334,688.4166666666666,4.199999999999999,18.99999999887198,19.0,0.9999999999999999,173.6715082882022 
 07/21  12:00:00,25.083333333333332,167.25,623.1666666666666,4.199999999999999,19.0,19.0,0.9999999999999999,203.86996616591102 
 07/21  13:00:00,26.25833333333334,179.83333333333334,524.2500000000001,2.4000000000000004,19.95538767194466,20.5,0.9999999999999999,0.0 
 07/21  14:00:00,27.09166666666667,187.08333333333334,446.5,2.4000000000000004,20.48689604941969,20.5,0.9999999999999999,29.853114245600022 
 07/21  15:00:00,27.474999999999998,175.83333333333334,462.1666666666667,2.4000000000000004,20.499999999999982,20.5,0.9999999999999999,87.94846159738063 
 07/21  16:00:00,28.066666666666666,156.58333333333334,469.5,2.4000000000000004,20.5,20.5,0.9999999999999999,130.54635516835933 
 07/21  17:00:00,27.291666666666668,132.16666666666666,402.3333333333333,2.4000000000000004,20.5,20.5,0.9999999999999999,179.32018663975236 
 07/21  18:00:00,22.3,103.08333333333333,371.4166666666667,0.0,20.5,20.5,0.0,228.2244757509882 
 07/21  19:00:00,19.883333333333333,69.50000000000001,300.1666666666667,0.0,20.5,20.5,0.0,269.9094797014003 
 07/21  20:00:00,20.3,19.083333333333332,29.91666666666666,0.0,20.5,20.5,0.0,217.22074395978305 
 07/21  21:00:00,19.95,0.0,0.0,0.0,21.102643569779385,22.0,0.0,0.0 
 07/21  22:00:00,19.058333333333334,0.0,0.0,0.0,21.2688307643875,22.0,0.0,0.0 
 07/21  23:00:00,18.133333333333336,0.0,0.0,0.0,21.243439478797836,22.0,0.0,0.0 
 07/21  24:00:00,17.45,0.0,0.0,0.0,21.153683075952355,22.0,0.0,0.0 
 07/22  01:00:00,16.791666666666668,0.0,0.0,0.0,21.010271479329052,23.0,0.0,0.0 
 07/22  02:00:00,16.266666666666666,0.0,0.0,0.0,20.82527871208005,23.0,0.0,0.0 
 07/22  03:00:00,16.158333333333335,0.0,0.0,0.0,20.62836586354268,23.0,0.0,0.0 
 07/22  04:00:00,16.083333333333332,0.0,0.0,0.0,20.422823986169053,23.0,0.0,0.0 
 07/22  05:00:00,16.0,3.9999999999999996,25.666666666666668,0.0,20.206941773769262,23.0,0.0,0.0 
 07/22  06:00:00,15.416666666666666,28.0,180.83333333333334,0.0,20.04430703850764,23.0,0.0,0.0 
 07/22  07:00:00,15.525,61.333333333333336,397.5,0.0,19.927716882985074,23.0,0.0,0.0 
 07/22  08:00:00,17.475000000000005,88.5,542.8333333333334,0.0,19.956353076253198,23.0,0.0,0.0 
 07/22  09:00:00,19.708333333333332,115.0,617.5833333333334,4.199999999999999,20.120256912497677,23.0,0.9999999999999999,0.0 
 07/22  10:00:00,22.65833333333333,134.33333333333334,675.1666666666666,4.199999999999999,18.887814028030395,19.0,0.9999999999999999,266.88517721505616 
 07/22  11:00:00,25.075000000000003,147.33333333333334,700.0,4.199999999999999,18.99999999081676,19.0,0.9999999999999999,250.33731859931586 
 07/22  12:00:00,26.691666666666666,160.33333333333334,680.6666666666666,4.199999999999999,19.0,19.0,0.9999999999999999,277.629984847495 
 07/22  13:00:00,27.458333333333332,167.58333333333334,668.0833333333334,2.4000000000000004,20.172380655573765,20.5,0.9999999999999999,17.127315082385767 
 07/22  14:00:00,28.141666666666666,165.16666666666666,660.5833333333334,2.4000000000000004,20.499999985313817,20.5,0.9999999999999999,98.98163489519625 
 07/22  15:00:00,28.01666666666667,163.08333333333334,599.1666666666666,2.4000000000000004,20.5,20.5,0.9999999999999999,149.6495812992376 
 07/22  16:00:00,28.241666666666664,157.33333333333334,493.0833333333333,2.4000000000000004,20.5,20.5,0.9999999999999999,186.78807360213395 
 07/22  17:00:00,27.825,148.91666666666666,342.1666666666667,2.4000000000000004,20.5,20.5,0.9999999999999999,238.73861471364262 
 07/22  18:00:00,27.375,128.33333333333334,187.75,0.0,20.5,20.5,0.0,284.74436281564175 
 07/22  19:00:00,27.441666666666666,82.5,95.08333333333333,0.0,20.5,20.5,0.0,313.1949824976523 
 07/22  20:00:00,26.291666666666668,22.25,8.833333333333332,0.0,20.5,20.5,0.0,287.34955477438774 
 07/22  21:00:00,24.625,0.0,0.0,0.0,21.4259112527174,22.0,0.0,0.0 
 07/22  22:00:00,23.066666666666666,0.0,0.0,0.0,21.72249340349299,22.0,0.0,0.0 
 07/22  23:00:00,22.10833333333333,0.0,0.0,0.0,21.763285763270463,22.0,0.0,0.0 
 07/22  24:00:00,21.433333333333337,0.0,0.0,0.0,21.73017804376849,22.0,0.0,0.0 
 07/23  01:00:00,19.875,0.0,0.0,0.0,20.926967396318194,21.0,0.0,124.6091581104933 
 07/23  02:00:00,18.650000000000002,0.0,0.0,0.0,20.99999999999413,21.0,0.0,47.905928071579126 
 07/23  03:00:00,18.283333333333335,0.0,0.0,0.0,20.998787017226142,21.0,0.0,9.699307214677043 
 07/23  04:00:00,18.025000000000002,0.0,0.0,0.0,20.912350396992025,21.0,0.0,0.0 
 07/23  05:00:00,17.724999999999998,3.9999999999999996,24.666666666666668,0.0,20.740371666817552,21.0,0.0,0.0 
 07/23  06:00:00,17.541666666666668,27.833333333333332,174.83333333333334,0.0,20.60838131611872,21.0,0.0,0.0 
 07/23  07:00:00,17.675,63.083333333333336,381.9166666666667,0.0,20.52067104229051,21.0,0.0,0.0 
 07/23  08:00:00,18.383333333333333,101.5,497.75,0.0,20.548890127727685,21.0,0.0,0.0 
 07/23  09:00:00,19.616666666666667,124.5,566.3333333333334,0.0,20.66663994643423,21.0,0.0,0.0 
 07/23  10:00:00,21.65833333333333,138.08333333333334,567.9166666666666,0.0,20.820433543679215,21.0,0.0,0.0 
 07/23  11:00:00,22.700000000000003,168.25000000000003,523.6666666666666,0.0,20.968212220356033,21.0,0.0,5.163625933344265 
 07/23  12:00:00,22.0,205.16666666666666,490.1666666666667,0.0,20.999999999958206,21.0,0.0,30.689277451362305 
 07/23  13:00:00,21.675,206.83333333333334,463.5,0.0,21.0,21.0,0.0,51.7849938460775 
 07/23  14:00:00,22.96666666666667,198.75,407.1666666666667,0.0,21.0,21.0,0.0,76.10323761330801 
 07/23  15:00:00,25.433333333333334,202.66666666666666,296.75,0.0,21.0,21.0,0.0,109.14384075585586 
 07/23  16:00:00,25.666666666666668,185.91666666666666,224.33333333333334,0.0,21.0,21.0,0.0,132.72186461280373 
 07/23  17:00:00,24.76666666666667,147.5,123.66666666666667,0.0,21.0,21.0,0.0,146.722348931877 
 07/23  18:00:00,24.425,97.83333333333333,20.499999999999996,0.0,21.0,21.0,0.0,144.02438445866395 
 07/23  19:00:00,24.474999999999998,54.083333333333336,1.75,0.0,21.0,21.0,0.0,134.0885137200946 
 07/23  20:00:00,24.133333333333336,13.833333333333334,0.08333333333333331,0.0,21.0,21.0,0.0,121.23305609555489 
 07/23  21:00:00,22.75,0.0,0.0,0.0,21.0,21.0,0.0,97.37793257921577 
 07/23  22:00:00,21.066666666666666,0.0,0.0,0.0,21.0,21.0,0.0,72.3083644792987 
 07/23  23:00:00,19.758333333333333,0.0,0.0,0.0,21.0,21.0,0.0,45.30113717867693 
 07/23  24:00:00,18.89166666666667,0.0,0.0,0.0,21.0,21.0,0.0,19.16430249942559 
 07/24  01:00:00,18.25,0.0,0.0,0.0,20.98610010850496,21.0,0.0,1.151126647472368 
 07/24  02:00:00,17.941666666666666,0.0,0.0,0.0,20.892445544724197,21.0,0.0,0.0 
 07/24  03:00:00,17.783333333333335,0.0,0.0,0.0,20.76028692197264,21.0,0.0,0.0 
 07/24  04:00:00,17.758333333333333,0.0,0.0,0.0,20.592510654160677,21.0,0.0,0.0 
 07/24  05:00:00,17.741666666666667,3.9999999999999996,4.166666666666667,0.0,20.42005311741408,21.0,0.0,0.0 
 07/24  06:00:00,17.7,30.5,38.583333333333336,0.0,20.287877183544015,21.0,0.0,0.0 
 07/24  07:00:00,17.875,81.25,131.5,0.0,20.23045047826487,21.0,0.0,0.0 
 07/24  08:00:00,18.7,139.41666666666666,254.16666666666666,0.0,20.27556530087175,21.0,0.0,0.0 
 07/24  09:00:00,19.375,175.16666666666666,388.6666666666667,0.0,20.41471957180091,21.0,0.0,0.0 
 07/24  10:00:00,19.908333333333335,180.25,495.6666666666667,0.0,20.57355128761616,21.0,0.0,0.0 
 07/24  11:00:00,22.241666666666664,179.25,532.6666666666666,0.0,20.72721186505432,21.0,0.0,0.0 
 07/24  12:00:00,24.224999999999998,186.5,479.0833333333333,0.0,20.905562422555903,21.0,0.0,0.0 
 07/24  13:00:00,25.358333333333334,201.5,415.0,0.0,20.999999075360545,21.0,0.0,20.429950714222958 
 07/24  14:00:00,26.425,202.83333333333334,385.1666666666667,0.0,21.0,21.0,0.0,55.13800247801302 
 07/24  15:00:00,26.741666666666664,176.33333333333334,393.0,0.0,21.0,21.0,0.0,81.93561780776409 
 07/24  16:00:00,25.824999999999992,141.83333333333334,467.5,0.0,21.0,21.0,0.0,98.06450957228812 
 07/24  17:00:00,25.724999999999998,111.91666666666667,467.1666666666667,0.0,21.0,21.0,0.0,134.2330348772147 
 07/24  18:00:00,26.15833333333333,88.5,373.1666666666667,0.0,21.0,21.0,0.0,193.3147555942338 
 07/24  19:00:00,25.675,60.833333333333336,220.58333333333334,0.0,21.0,21.0,0.0,228.9349709805421 
 07/24  20:00:00,24.71666666666667,16.666666666666668,20.91666666666666,0.0,21.0,21.0,0.0,175.33090894035558 
 07/24  21:00:00,20.333333333333332,0.0,0.0,0.0,21.0,21.0,0.0,108.44210574805618 
 07/24  22:00:00,17.441666666666666,0.0,0.0,0.0,21.0,21.0,0.0,70.7287130175572 
 07/24  23:00:00,17.283333333333335,0.0,0.0,0.0,21.0,21.0,0.0,47.994256996333924 
 07/24  24:00:00,17.55,0.0,0.0,0.0,21.0,21.0,0.0,26.088173164141836 
 07/25  01:00:00,17.683333333333334,0.0,0.0,0.0,21.019961804794164,23.0,0.0,0.0 
 07/25  02:00:00,17.599999999999998,0.0,0.0,0.0,20.91197904576425,23.0,0.0,0.0 
 07/25  03:00:00,17.366666666666667,0.0,0.0,0.0,20.74835059744172,23.0,0.0,0.0 
 07/25  04:00:00,17.083333333333332,0.0,0.0,0.0,20.550649402141996,23.0,0.0,0.0 
 07/25  05:00:00,16.883333333333333,4.999999999999999,12.999999999999998,0.0,20.349101945931473,23.0,0.0,0.0 
 07/25  06:00:00,16.858333333333334,37.833333333333336,84.0,0.0,20.204142593656584,23.0,0.0,0.0 
 07/25  07:00:00,16.900000000000002,96.66666666666667,159.58333333333331,0.0,20.133023658712087,23.0,0.0,0.0 
 07/25  08:00:00,17.425,155.58333333333334,233.75,0.0,20.161727680592815,23.0,0.0,0.0 
 07/25  09:00:00,18.383333333333333,212.08333333333334,284.75,4.199999999999999,20.29095584946279,23.0,0.9999999999999999,0.0 
 07/25  10:00:00,19.325,265.4166666666667,285.0833333333333,4.199999999999999,18.881886589897963,19.0,0.9999999999999999,289.81557273518996 
 07/25  11:00:00,20.108333333333334,315.0833333333333,285.25,4.199999999999999,18.99999998806309,19.0,0.9999999999999999,249.74253026291277 
 07/25  12:00:00,20.516666666666666,345.75,272.75,4.199999999999999,19.0,19.0,0.9999999999999999,263.548518006896 
 07/25  13:00:00,21.708333333333332,346.5833333333333,231.16666666666666,2.4000000000000004,20.102612947498837,20.5,0.9999999999999999,1.1568564408947508 
 07/25  14:00:00,22.675,304.6666666666667,159.58333333333334,2.4000000000000004,20.49999980638778,20.5,0.9999999999999999,57.41727963513364 
 07/25  15:00:00,23.5,282.6666666666667,123.5,2.4000000000000004,20.5,20.5,0.9999999999999999,99.4837086323621 
 07/25  16:00:00,23.766666666666666,261.9166666666667,111.16666666666667,2.4000000000000004,20.5,20.5,0.9999999999999999,131.39444255347527 
 07/25  17:00:00,21.96666666666667,188.16666666666666,75.41666666666667,2.4000000000000004,20.5,20.5,0.9999999999999999,139.76363669939465 
 07/25  18:00:00,19.75,118.83333333333333,33.333333333333336,0.0,20.5,20.5,0.0,130.43447170890587 
 07/25  19:00:00,18.883333333333333,61.0,8.083333333333334,0.0,20.5,20.5,0.0,110.43364859783223 
 07/25  20:00:00,18.741666666666667,14.0,0.5833333333333333,0.0,20.5,20.5,0.0,90.35816672921226 
 07/25  21:00:00,18.7,0.0,0.0,0.0,20.782625575230185,22.0,0.0,0.0 
 07/25  22:00:00,18.408333333333335,0.0,0.0,0.0,20.8512458904219,22.0,0.0,0.0 
 07/25  23:00:00,17.908333333333335,0.0,0.0,0.0,20.807260331113458,22.0,0.0,0.0 
 07/25  24:00:00,17.583333333333332,0.0,0.0,0.0,20.727506836235662,22.0,0.0,0.0 
 07/26  01:00:00,17.266666666666666,0.0,0.0,0.0,20.614492892359795,23.0,0.0,0.0 
 07/26  02:00:00,17.158333333333335,0.0,0.0,0.0,20.471150691430008,23.0,0.0,0.0 
 07/26  03:00:00,17.025000000000002,0.0,0.0,0.0,20.313938250413216,23.0,0.0,0.0 
 07/26  04:00:00,16.724999999999998,0.0,0.0,0.0,20.146547899348047,23.0,0.0,0.0 
 07/26  05:00:00,16.425,1.9999999999999998,0.0,0.0,19.971405710808593,23.0,0.0,0.0 
 07/26  06:00:00,16.241666666666667,16.333333333333332,1.3333333333333333,0.0,19.809247482088498,23.0,0.0,0.0 
 07/26  07:00:00,16.141666666666666,50.5,7.666666666666667,0.0,19.698655235197993,23.0,0.0,0.0 
 07/26  08:00:00,16.275000000000002,101.08333333333333,9.833333333333334,0.0,19.656961166996325,23.0,0.0,0.0 
 07/26  09:00:00,16.75,139.66666666666666,14.666666666666666,4.199999999999999,19.672607548530767,23.0,0.9999999999999999,0.0 
 07/26  10:00:00,17.816666666666666,171.83333333333334,43.5,4.199999999999999,18.923408849138944,19.0,0.9999999999999999,134.32174884476763 
 07/26  11:00:00,18.808333333333334,235.41666666666666,87.41666666666667,4.199999999999999,18.99999999908737,19.0,0.9999999999999999,121.71173830358305 
 07/26  12:00:00,20.266666666666666,304.25,128.5,4.199999999999999,19.0,19.0,0.9999999999999999,149.0351584643189 
 07/26  13:00:00,21.858333333333334,334.6666666666667,183.5,2.4000000000000004,19.7043488180779,20.5,0.9999999999999999,0.0 
 07/26  14:00:00,23.15833333333333,321.0833333333333,263.75,2.4000000000000004,20.245081964677794,20.5,0.9999999999999999,0.0 
 07/26  15:00:00,25.041666666666668,263.6666666666667,366.4166666666667,2.4000000000000004,20.476070184768506,20.5,0.9999999999999999,10.47808277928717 
 07/26  16:00:00,26.291666666666668,191.75,435.4166666666667,2.4000000000000004,20.499999999999464,20.5,0.9999999999999999,34.34813050623463 
 07/26  17:00:00,26.03333333333333,145.08333333333334,399.8333333333333,2.4000000000000004,20.5,20.5,0.9999999999999999,66.53569170548995 
 07/26  18:00:00,25.641666666666666,112.41666666666667,301.4166666666667,0.0,20.5,20.5,0.0,113.24360985084337 
 07/26  19:00:00,25.191666666666663,70.5,203.0,0.0,20.5,20.5,0.0,149.11386899064345 
 07/26  20:00:00,23.675,17.5,19.749999999999996,0.0,20.5,20.5,0.0,109.1817557900245 
 07/26  21:00:00,21.458333333333332,0.0,0.0,0.0,20.753716499294054,22.0,0.0,0.0 
 07/26  22:00:00,19.39166666666667,0.0,0.0,0.0,20.77098172482417,22.0,0.0,0.0 
 07/26  23:00:00,17.84166666666667,0.0,0.0,0.0,20.692376970342593,22.0,0.0,0.0 
 07/26  24:00:00,16.775000000000002,0.0,0.0,0.0,20.57460024244961,22.0,0.0,0.0 
 07/27  01:00:00,16.224999999999998,0.0,0.0,0.0,20.43309455435048,23.0,0.0,0.0 
 07/27  02:00:00,15.633333333333335,0.0,0.0,0.0,20.26389388554016,23.0,0.0,0.0 
 07/27  03:00:00,15.299999999999999,0.0,0.0,0.0,20.07168404339834,23.0,0.0,0.0 
 07/27  04:00:00,15.066666666666668,0.0,0.0,0.0,19.87514172384122,23.0,0.0,0.0 
 07/27  05:00:00,14.725,3.8333333333333335,25.666666666666668,0.0,19.676283638941573,23.0,0.0,0.0 
 07/27  06:00:00,14.483333333333334,26.916666666666668,184.16666666666666,0.0,19.535295738284255,23.0,0.0,0.0 
 07/27  07:00:00,14.983333333333334,59.583333333333336,418.8333333333333,0.0,19.447387771506794,23.0,0.0,0.0 
 07/27  08:00:00,16.216666666666665,86.41666666666667,584.8333333333334,0.0,19.489034985485407,23.0,0.0,0.0 
 07/27  09:00:00,18.14166666666667,113.0,675.1666666666666,4.199999999999999,19.6547057138599,23.0,0.9999999999999999,0.0 
 07/27  10:00:00,21.724999999999998,167.91666666666666,652.0,4.199999999999999,18.931739947037766,19.0,0.9999999999999999,176.20613390051957 
 07/27  11:00:00,23.89166666666667,267.75,475.75,4.199999999999999,18.999999997966317,19.0,0.9999999999999999,191.84619193243043 
 07/27  12:00:00,24.158333333333335,349.0,250.66666666666666,4.199999999999999,19.0,19.0,0.9999999999999999,227.5149958097278 
 07/27  13:00:00,24.78333333333333,356.75,93.41666666666667,2.4000000000000004,20.0355821409607,20.5,0.9999999999999999,0.0 
 07/27  14:00:00,25.2,307.8333333333333,51.083333333333336,2.4000000000000004,20.499967430440133,20.5,0.9999999999999999,47.538565814839025 
 07/27  15:00:00,24.616666666666664,238.5,105.5,2.4000000000000004,20.5,20.5,0.9999999999999999,87.6896820071869 
 07/27  16:00:00,23.675,184.0,137.5,2.4000000000000004,20.5,20.5,0.9999999999999999,105.42796351876751 
 07/27  17:00:00,23.3,150.91666666666666,159.99999999999997,2.4000000000000004,20.5,20.5,0.9999999999999999,128.31181774385482 
 07/27  18:00:00,23.241666666666664,110.58333333333333,307.25,0.0,20.5,20.5,0.0,185.4690591035845 
 07/27  19:00:00,23.258333333333336,62.166666666666664,320.4166666666667,0.0,20.5,20.5,0.0,242.92250014940456 
 07/27  20:00:00,22.775000000000002,16.583333333333332,32.74999999999999,0.0,20.5,20.5,0.0,178.69453113566396 
 07/27  21:00:00,21.291666666666668,0.0,0.0,0.0,20.943406701252584,22.0,0.0,0.0 
 07/27  22:00:00,19.566666666666666,0.0,0.0,0.0,21.01418999694779,22.0,0.0,0.0 
 07/27  23:00:00,18.608333333333334,0.0,0.0,0.0,20.947985048604185,22.0,0.0,0.0 
 07/27  24:00:00,18.341666666666665,0.0,0.0,0.0,20.852447461063356,22.0,0.0,0.0 
 07/28  01:00:00,18.125,0.0,0.0,0.0,20.72518258797732,23.0,0.0,0.0 
 07/28  02:00:00,17.708333333333332,0.0,0.0,0.0,20.562980967455882,23.0,0.0,0.0 
 07/28  03:00:00,17.558333333333334,0.0,0.0,0.0,20.381579637062966,23.0,0.0,0.0 
 07/28  04:00:00,17.016666666666666,0.0,0.0,0.0,20.190519912479658,23.0,0.0,0.0 
 07/28  05:00:00,15.9,4.499999999999999,14.166666666666666,0.0,19.977432799543298,23.0,0.0,0.0 
 07/28  06:00:00,15.341666666666667,32.083333333333336,107.08333333333333,0.0,19.817886912642876,23.0,0.0,0.0 
 07/28  07:00:00,15.416666666666666,74.16666666666667,273.5833333333333,0.0,19.733011194446224,23.0,0.0,0.0 
 07/28  08:00:00,16.900000000000002,110.75,444.75,0.0,19.779417117824664,23.0,0.0,0.0 
 07/28  09:00:00,19.125,123.91666666666667,609.0833333333334,4.199999999999999,19.959987371966267,23.0,0.9999999999999999,0.0 
 07/28  10:00:00,22.333333333333332,127.5,689.1666666666666,4.199999999999999,18.892439779484818,19.0,0.9999999999999999,227.69170543023554 
 07/28  11:00:00,24.40833333333333,144.75,643.9166666666666,4.199999999999999,18.999999995635473,19.0,0.9999999999999999,212.10148562291343 
 07/28  12:00:00,25.516666666666666,179.83333333333334,527.25,4.199999999999999,19.0,19.0,0.9999999999999999,233.13588829050556 
 07/28  13:00:00,26.275000000000002,213.08333333333334,462.3333333333333,2.4000000000000004,20.064385062137365,20.5,0.9999999999999999,0.0 
 07/28  14:00:00,27.041666666666668,209.25,456.6666666666667,2.4000000000000004,20.499969081447897,20.5,0.9999999999999999,66.31762713576747 
 07/28  15:00:00,27.675,182.66666666666666,442.75,2.4000000000000004,20.5,20.5,0.9999999999999999,119.4201934485693 
 07/28  16:00:00,27.858333333333334,158.08333333333334,397.9166666666667,2.4000000000000004,20.5,20.5,0.9999999999999999,152.83843062733965 
 07/28  17:00:00,27.958333333333332,128.41666666666666,384.0833333333333,2.4000000000000004,20.5,20.5,0.9999999999999999,203.54054303409956 
 07/28  18:00:00,27.825,93.16666666666667,423.0833333333333,0.0,20.5,20.5,0.0,278.8756105028273 
 07/28  19:00:00,27.291666666666668,57.916666666666664,329.58333333333337,0.0,20.5,20.5,0.0,337.3952911815988 
 07/28  20:00:00,26.53333333333333,15.5,32.58333333333333,0.0,20.5,20.5,0.0,273.6658304560827 
 07/28  21:00:00,25.150000000000002,0.0,0.0,0.0,21.343373257019863,22.0,0.0,0.0 
 07/28  22:00:00,23.40833333333333,0.0,0.0,0.0,21.59678953524028,22.0,0.0,0.0 
 07/28  23:00:00,21.941666666666663,0.0,0.0,0.0,21.615149424795906,22.0,0.0,0.0 
 07/28  24:00:00,20.933333333333334,0.0,0.0,0.0,21.55373953283434,22.0,0.0,0.0 
 07/29  01:00:00,20.075,0.0,0.0,0.0,21.436636973025106,23.0,0.0,0.0 
 07/29  02:00:00,19.349999999999998,0.0,0.0,0.0,21.2735202531629,23.0,0.0,0.0 
 07/29  03:00:00,18.75,0.0,0.0,0.0,21.083245402885435,23.0,0.0,0.0 
 07/29  04:00:00,18.150000000000002,0.0,0.0,0.0,20.87370634817436,23.0,0.0,0.0 
 07/29  05:00:00,17.666666666666668,3.4999999999999996,25.833333333333332,0.0,20.659822026026855,23.0,0.0,0.0 
 07/29  06:00:00,17.208333333333332,24.916666666666668,184.91666666666666,0.0,20.499792272770286,23.0,0.0,0.0 
 07/29  07:00:00,17.525000000000002,56.666666666666664,418.4166666666667,0.0,20.393881167827033,23.0,0.0,0.0 
 07/29  08:00:00,19.183333333333334,83.25,580.9166666666666,0.0,20.42726732928098,23.0,0.0,0.0 
 07/29  09:00:00,21.5,103.41666666666667,677.4166666666666,4.199999999999999,20.59109277294408,23.0,0.9999999999999999,0.0 
 07/29  10:00:00,24.65833333333333,116.08333333333333,744.3333333333334,4.199999999999999,18.881044318918143,19.0,0.9999999999999999,383.6976137016227 
 07/29  11:00:00,27.483333333333334,123.25,788.8333333333334,4.199999999999999,18.999999964779732,19.0,0.9999999999999999,341.3718065210928 
 07/29  12:00:00,29.099999999999998,130.08333333333334,796.4166666666666,4.199999999999999,18.999999999999996,19.0,0.9999999999999999,365.836323293903 
 07/29  13:00:00,29.95,147.25,732.75,2.4000000000000004,20.1985536805693,20.5,0.9999999999999999,50.030409031168745 
 07/29  14:00:00,31.016666666666666,171.58333333333334,591.5833333333334,2.4000000000000004,20.4999999969563,20.5,0.9999999999999999,175.1024877064816 
 07/29  15:00:00,32.125,164.66666666666666,437.3333333333333,2.4000000000000004,20.5,20.5,0.9999999999999999,233.91050328922475 
 07/29  16:00:00,32.266666666666666,154.58333333333334,373.0,2.4000000000000004,20.5,20.5,0.9999999999999999,274.96003565173527 
 07/29  17:00:00,31.516666666666666,151.08333333333334,332.5833333333333,2.4000000000000004,20.5,20.5,0.9999999999999999,330.0089444463087 
 07/29  18:00:00,25.791666666666668,123.0,221.0,0.0,20.5,20.5,0.0,357.1742959431453 
 07/29  19:00:00,22.75833333333334,78.83333333333333,118.58333333333333,0.0,20.5,20.5,0.0,361.30746744706494 
 07/29  20:00:00,22.891666666666666,19.916666666666664,11.08333333333333,0.0,20.5,20.5,0.0,332.23787975431105 
 07/29  21:00:00,22.075,0.0,0.0,0.0,21.579326149029765,22.0,0.0,0.0 
 07/29  22:00:00,22.166666666666668,0.0,0.0,0.0,21.951101948249715,22.0,0.0,2.273195614469843 
 07/29  23:00:00,22.558333333333334,0.0,0.0,0.0,21.999999999737486,22.0,0.0,14.258983733380786 
 07/29  24:00:00,22.425000000000008,0.0,0.0,0.0,21.99999885063266,22.0,0.0,7.654276506045199 
 07/30  01:00:00,22.3,0.0,0.0,0.0,20.886832790238092,21.0,0.0,196.076864673213 
 07/30  02:00:00,21.950000000000003,0.0,0.0,0.0,20.99999999965732,21.0,0.0,117.32317623757723 
