"Time","sensor-readings.reading"
1674932857000,1.4
1674933158000,0.8
1674933457000,0.5
1674933754000,0.5
1674934057000,0.2
1674934358000,1.1
1674934654000,0.2
1674934954000,0.8
1674935254000,1.4
1674935554000,1.1
1674935854000,1.4
1674936157000,1.1
1674936458000,0.5
1674936758000,0.5
1674937058000,0.8
1674937354000,1.4
1674937654000,1.7
1674937954000,1.1
1674938254000,0.5
1674938554000,1.1
1674938857000,1.4
1674939154000,1.4
1674939457000,1.4
1674939758000,0.8
1674940058000,1.4
1674940354000,1.4
1674940654000,1.1
1674940954000,0.2
1674941254000,0.2
1674941557000,-0.1
1674941857000,0.8
1674942154000,1.1
1674942457000,1.7
1674942754000,1.7
1674943054000,0.8
1674943354000,0.8
1674943654000,0.8
1674943954000,0.2
1674944255000,-0.1
1674944554000,0.5
1674944854000,1.4
1674945154000,1.4
1674945454000,0.8
1674945754000,0.5
1674946054000,0.5
1674946354000,0.2
1674946654000,0.8
1674946954000,0.8
1674947258000,0.5
1674947557000,1.7
1674947857000,1.1
1674948154000,0.8
1674948454000,1.4
1674948755000,0.8
1674949054000,0.5
1674949357000,0.2
1674949658000,0.5
1674949957000,0.2
1674950254000,0.2
1674950557000,-0.1
1674950858000,-0.4
1674951155000,-0.1
1674951454000,-0.1
1674951755000,0.2
1674952058000,0.5
1674952354000,0.8
1674952658000,0.2
1674952958000,0.2
1674953257000,0.5
1674953554000,0.2
1674953855000,-0.1
1674954155000,0.2
1674954454000,-0.1
1674954757000,-0.1
1674955058000,0.2
1674955358000,-0.1
1674955657000,-0.1
1674955957000,-0.1
1674956257000,-0.1
1674956558000,-0.1
1674956854000,-0.1
1674957154000,0.8
1674957457000,1.1
1674957757000,0.2
1674958057000,0.2
1674958357000,0.6
1674958655000,0
1674958956000,0.3
1674959258000,1.3
1674959558000,0.6
1674959857000,0.3
1674960157000,1.4
1674960457000,1.4
1674960754000,0.8
1674961054000,1.4
1674961354000,2.4
1674961658000,2.4
1674961957000,2.1
1674962255000,1.8
1674962557000,1.8
1674962854000,2.1
1674963154000,1.8
1674963455000,1.5
1674963754000,1.1
1674964055000,1.1
1674964355000,1.7
1674964655000,1.7
1674964955000,1.7
1674965254000,1.7
1674965555000,1.7
1674965854000,1.4
1674966155000,1.7
1674966455000,1.7
1674966755000,2.1
1674967058000,2.4
1674967358000,2.1
1674967658000,1.8
1674967957000,1.5
1674968259000,0.8
1674968557000,0.8
1674968858000,1.4
1674969158000,0.5
1674969458000,0.2
1674969757000,0.2
1674970057000,0.2
1674970357000,-0.1
1674970659000,0.2
1674970955000,-0.4
1674971255000,-0.7
1674971557000,-0.4
1674971857000,-0.4
1674972157000,-0.4
1674972457000,-0.1
1674972757000,-0.1
1674973055000,-0.1
1674973355000,0.2
1674973655000,0.8
1674973957000,1.1
1674974258000,1.7
1674974558000,0.8
1674974857000,0.5
1674975155000,0.5
1674975455000,0.2
1674975758000,0.2
1674976057000,-0.1
1674976357000,-0.4
1674976657000,-0.4
1674976958000,1.9
1674977258000,2.6
1674977555000,3.3
1674977855000,3.7
1674978157000,3
1674978457000,2.6
1674978758000,2.9
1674979055000,1.6
1674979358000,1.3
1674979657000,2.2
1674979955000,1.1
1674980255000,1.1
1674980555000,1.7
1674980855000,1.7
1674981155000,1.7
1674981457000,2.4
1674981757000,1.8
1674982057000,1.8
1674982358000,2.1
1674982655000,2.1
1674982955000,2.8
1674983257000,3.2
1674983555000,3.2
1674983855000,3.2
1674984155000,4.3
1674984455000,6.6
1674984755000,7.3
1674985055000,7.3
1674985355000,6.6
1674985655000,5.1
1674985955000,5.1
1674986255000,5.1
1674986555000,6.2
1674986855000,5.5
1674987155000,4.7
1674987458000,4.3
1674987755000,3.9
1674988055000,3.6
1674988355000,3.6
1674988658000,2.8
1674988958000,3.9
1674989258000,4.6
1674989555000,3.6
1674989857000,4.6
1674990158000,3.9
1674990457000,3.9
1674990755000,4.6
1674991055000,3.5
1674991358000,3.5
1674991658000,3.1
1674991955000,4.1
1674992257000,3.5
1674992555000,3.1
1674992855000,2.7
1674993155000,2.7
1674993455000,2.3
1674993758000,3.9
1674994058000,3.2
1674994358000,2.5
1674994657000,2.5
1674994957000,4.3
1674995257000,3.6
1674995555000,3.9
1674995855000,3.9
1674996155000,3.6
1674996455000,2.5
1674996757000,3.2
1674997057000,3.6
1674997357000,3.9
1674997655000,3.9
1674997959000,3.9
1674998258000,3.6
1674998555000,2.5
1674998855000,2.5
1674999157000,3.2
1674999457000,3.6
1674999757000,3.6
1675000057000,2.8
1675000357000,2.1
1675000655000,2.4
1675000955000,2.4
1675001257000,2.4
1675001557000,2.1
1675001857000,2.1
1675002157000,2.4
1675002457000,2.8
1675002758000,2.8
1675003055000,2.8
1675003355000,2.1
1675003655000,2.1
1675003955000,2.1
1675004255000,2.1
1675004555000,2.8
1675004855000,2.8
1675005155000,3.2
1675005455000,3.2
1675005755000,2.8
1675006055000,1.8
1675006355000,2.4
1675006655000,2.4
1675006955000,1.8
1675007255000,1.5
1675007557000,1.8
1675007855000,1.5
1675008157000,1.8
1675008455000,2.4
1675008758000,1.8
1675009057000,2.1
1675009357000,2.1
1675009655000,1.5
1675009955000,1.5
1675010255000,1.5
1675010555000,2.1
1675010858000,2.4
1675011157000,3.2
1675011455000,2.8
1675011758000,2.5
1675012055000,2.8
1675012357000,2.8
1675012659000,2.8
1675012955000,2.5
1675013255000,2.1
1675013555000,1.1
1675013855000,1.1
1675014155000,1.4
1675014457000,1.7
1675014755000,2.1
1675015057000,2.4
1675015357000,2.8
1675015657000,2.5
1675015958000,2.5
1675016257000,2.5
1675016555000,2.5
1675016855000,2.1
1675017155000,2.1
1675017457000,1.8
1675017758000,1.5
1675018057000,1.8
1675018357000,1.8
1675018657000,1.8
1675018957000,2.4
1675019255000,2.4
1675019555000,1.8
1675019855000,1.5
1675020158000,1.5
1675020458000,1.1
1675020758000,1.4
1675021055000,1.7
1675021355000,1.5
1675021655000,0.8
1675021957000,0.8
1675022255000,0.8
1675022558000,0.5
1675022857000,0.5
1675023157000,0.8
1675023455000,0.5
1675023755000,0.8
1675024055000,1.1
1675024355000,0.5
1675024655000,0.2
1675024955000,-0.1
1675025255000,-0.1
1675025555000,-0.1
1675025855000,0.2
1675026155000,0.8
1675026455000,0.5
1675026756000,0.2
1675027055000,0.8
1675027357000,0.8
1675027655000,0.5
1675027955000,0.2
1675028255000,0.2
1675028555000,0.2
1675028855000,0.2
1675029155000,0.2
1675029455000,0.2
1675029755000,0.2
1675030055000,-0.1
1675030358000,0.2
1675030657000,0.5
1675030957000,0.2
1675031257000,0.2
1675031557000,0.2
1675031857000,0.5
1675032155000,0.2
1675032455000,0.2
1675032758000,-0.4
1675033058000,-0.4
1675033355000,-0.1
1675033657000,0.2
1675033955000,0.5
1675034257000,1.4
1675034555000,1.4
1675034858000,0.5
1675035155000,0.2
1675035455000,0.5
1675035756000,0.8
1675036057000,0.8
1675036357000,1.1
1675036655000,0.5
1675036955000,0.8
1675037258000,1.1
1675037556000,0.8
1675037855000,1.1
1675038156000,0.5
1675038458000,-0.7
1675038755000,-1.1
1675039058000,-0.8
1675039357000,-0.2
1675039658000,0.1
1675039955000,0.1
1675040255000,-0.8
1675040556000,-0.5
1675040856000,-1.1
1675041155000,-1.1
1675041457000,-1.4
1675041757000,-0.2
1675042059000,0.1
1675042357000,-0.5
1675042658000,-0.8
1675042955000,-1.1
1675043257000,-0.2
1675043557000,0.1
1675043855000,0.1
1675044157000,0.4
1675044455000,0.4
1675044754000,0.1
1675045053000,-0.2
1675045353000,-1.4
1675045653000,-1.7
1675045953000,-1.1
1675046253000,-0.8
1675046553000,0.1
1675046853000,0.1
1675047153000,0.4
1675047453000,0.4
1675047753000,-0.5
1675048053000,-0.8
1675048352000,-0.8
1675048653000,-0.8
1675048953000,-1.4
1675049253000,-1.1
1675049552000,-1.1
1675049854000,-2.4
1675050153000,-2.1
1675050458000,-1.8
1675050754000,-2.4
1675051054000,-2.4
1675051354000,-2.4
1675051657000,-2.4
1675051953000,-2.8
1675052253000,-2.8
1675052553000,-2.8
1675052857000,-2.5
1675053154000,-1.5
1675053453000,-1.1
1675053754000,-2.1
1675054053000,-2.8
1675054358000,-2.8
1675054653000,-2.8
1675054953000,-2.8
1675055253000,-2.8
1675055558000,-2.8
1675055853000,-2.5
1675056154000,-1.8
1675056453000,-1.1
1675056752000,-1.1
1675057053000,-1.7
1675057353000,-1.7
1675057653000,-2.8
1675057957000,-2.1
1675058253000,-2.1
1675058553000,-3.2
1675058853000,-3.2
1675059153000,-3.6
1675059452000,-2.5
1675059753000,-2.1
1675060053000,-2.1
1675060358000,-2.8
1675060653000,-2.8
1675060953000,-1.5
1675061253000,-1.1
1675061553000,-0.8
1675061858000,-1.1
1675062154000,-1.4
1675062453000,-1.4
1675062752000,-2.1
1675063058000,-1.5
1675063353000,-0.5
1675063653000,-0.8
1675063953000,-1.7
1675064253000,-1.8
1675064553000,-1.4
1675064853000,-0.7
1675065153000,-0.7
1675065453000,-0.8
1675065753000,-1.4
1675066053000,-1.7
1675066353000,-1.4
1675066653000,-1.1
1675066953000,-0.8
1675067253000,-1.1
1675067553000,-1.4
1675067853000,-0.5
1675068153000,-0.2
1675068452000,-0.2
1675068753000,-0.5
1675069054000,-0.5
1675069358000,0.1
1675069653000,0.4
1675069957000,1.2
1675070257000,1.6
1675070558000,2.2
1675070853000,2.2
1675071153000,1.6
1675071454000,1
1675072054000,1.9
1675072355000,1.9
1675072653000,2.2
1675072954000,3.3
1675073264000,3
1675073554000,1.6
1675073853000,2.6
1675074153000,2.2
1675074453000,1.6
1675074753000,2.2
1675075053000,3.7
1675075354000,4.5
1675075658000,4.8
1675075953000,4.5
1675076258000,3.1
1675076558000,3.8
1675076853000,3.8
1675077153000,4.3
1675077453000,5.3
1675077753000,5
1675078053000,4.6
1675078357000,5.7
1675078658000,5.3
1675078958000,5.3
1675079258000,7.1
1675079553000,6.3
1675079853000,6.7
1675080153000,5.6
1675080453000,6
1675080753000,6.7
1675081053000,7.1
1675081353000,6.3
1675081654000,6.3
1675081953000,6.7
1675082253000,6.7
1675082553000,7.6
1675082853000,8.7
1675083153000,6.7
1675083453000,6.3
1675083753000,8.2
1675084053000,7.9
1675084353000,7.5
1675084653000,9
1675084953000,8.1
1675085253000,8.1
1675085557000,9.4
1675085853000,9.4
1675086155000,8.1
1675086458000,8.7
1675086758000,9.7
1675087057000,9.8
1675087353000,9.8
1675087653000,10.1
1675087953000,9.5
1675088253000,9.5
1675088558000,9.1
1675088857000,7.5
1675089158000,6.7
1675089457000,6.3
1675089754000,6.3
1675090057000,6.7
1675090353000,7.1
1675090653000,6.7
1675090957000,5.9
1675091259000,6.3
1675091557000,6.7
1675091858000,6
1675092153000,5.6
1675092453000,5.2
1675092753000,5.2
1675093053000,5.2
1675093358000,5.2
1675093654000,4.8
1675093958000,4.5
1675094258000,4.8
1675094553000,5.2
1675094854000,5.6
1675095157000,5.6
1675095453000,6
1675095753000,5.6
1675096058000,5.6
1675096358000,5.6
1675096658000,5.6
1675096957000,6
1675097257000,5.2
1675097557000,4.5
1675097857000,3.8
1675098158000,3.8
1675098453000,3.5
1675098753000,3.5
1675099053000,3.5
1675099353000,3.1
1675099653000,3.1
1675099953000,3.8
1675100254000,3.8
1675100553000,4.1
1675100853000,4.1
1675101153000,3.8
1675101453000,2.7
1675101754000,2.3
1675102053000,3.8
1675102353000,4.1
1675102653000,5.2
1675102953000,5.6
1675103253000,5.6
1675103557000,5.6
1675103853000,5.6
1675104153000,5.6
1675104453000,5.6
1675104753000,5.6
1675105057000,5.6
1675105357000,5.6
1675105653000,5.6
1675105953000,5.6
1675106257000,5.6
1675106553000,5.2
1675106854000,5.2
1675107158000,5.2
1675107457000,4.8
1675107753000,4.8
1675108057000,4.8
1675108358000,4.8
1675108657000,4.8
1675108953000,4.8
1675109253000,4.8
1675109553000,4.5
1675109857000,4.8
1675110157000,4.8
1675110458000,4.8
1675110758000,4.8
1675111053000,4.8
1675111353000,4.8
1675111653000,4.5
1675111953000,4.5
1675112253000,4.5
1675112558000,4.1
1675112858000,4.1
1675113153000,4.1
1675113457000,4.1
1675113754000,4.1
1675114057000,4.1
1675114359000,4.1
1675114657000,4.1
1675114958000,4.1
1675115253000,4.1
1675115553000,4.1
1675115853000,4.5
1675116157000,4.5
1675116457000,4.5
1675116758000,4.5
1675117057000,4.5
1675117357000,4.5
1675117658000,4.1
1675117953000,4.1
1675118253000,4.1
1675118553000,3.8
1675118853000,3.8
1675119153000,3.8
1675119453000,3.8
1675119753000,3.8
1675120053000,4.1
1675120353000,3.8
1675120653000,3.8
1675120953000,3.8
1675121253000,3.8
1675121554000,3.8
1675121853000,3.8
1675122154000,3.8
1675122453000,3.8
1675122757000,3.8
1675123057000,4.1
1675123358000,4.1
1675123658000,4.1
1675123958000,4.1
1675124257000,4.1
1675124554000,4.1
1675124858000,4.1
1675125157000,4.1
1675125453000,4.1
1675125757000,3.8
1675126057000,3.8
1675126353000,3.8
1675126653000,3.8
1675126957000,3.8
1675127257000,3.8
1675127553000,3.5
1675127857000,3.5
1675128153000,3.8
1675128459000,3.8
1675128757000,3.8
1675129058000,3.5
1675129358000,3.5
1675129653000,3.5
1675129957000,3.8
1675130253000,3.8
1675130557000,3.5
1675130857000,3.5
1675131157000,3.5
1675131454000,3.5
1675131757000,3.5
1675132053000,3.5
1675132353000,3.5
1675132653000,3.5
1675132953000,3.1
1675133254000,3.1
1675133557000,3.1
1675133857000,3.1
1675134157000,3.1
1675134457000,3.1
1675134757000,3.4
1675135053000,3.4
1675135354000,3.4
1675135658000,3.4
1675135957000,3.4
1675136254000,3.4
1675136554000,3.4
1675136854000,3.4
1675137153000,3.4
1675137453000,3.4
1675137754000,3.4
1675138054000,3.1
1675138354000,3.1
1675138654000,3.1
1675138954000,2.7
1675139254000,2.7
1675139554000,3.4
1675139854000,3.8
1675140157000,3.1
1675140454000,2.7
1675140754000,2.7
1675141057000,3.4
1675141359000,3.8
1675141658000,3.1
1675141954000,2.7
1675142257000,2.3
1675142555000,3.1
1675142857000,3.4
1675143158000,3.4
1675143457000,3.5
1675143757000,2.7
1675144054000,2.7
1675144357000,3.1
1675144658000,3.4
1675144957000,3.4
1675145254000,3.4
1675145554000,3.4
1675145858000,3.4
1675146154000,3.4
1675146457000,3.4
1675146757000,3.4
1675147058000,3.8
1675147472000,3.8
1675147769000,4.1
1675148070000,4.1
1675148368000,4.5
1675148668000,4.8
1675148951000,4.8
1675149247000,4.8
1675149546000,5.2
1675149847000,5.6
1675150146000,5.6
1675150450000,5.6
1675150750000,5.6
1675151046000,6.3
1675151357000,7.5
1675151645000,8.9
1675151945000,7
1675152245000,7
1675152545000,7.3
1675152846000,7.3
1675153150000,7
1675153446000,8.1
1675153750000,6.6
1675154049000,7
1675154345000,7.3
1675154645000,8.1
1675154950000,7.7
1675155245000,8.1
1675155545000,7
1675155845000,6.6
1675156146000,6.2
1675156445000,6.2
1675156745000,6.2
1675157050000,8.4
1675157346000,7.2
1675157649000,6.8
1675157945000,7.6
1675158245000,9.1
1675158545000,9.1
1675158845000,9.1
1675159145000,9.7
1675159449000,9.4
1675159746000,8.7
1675160045000,8.1
1675160349000,8.4
1675160649000,9.2
1675160946000,7.9
1675161245000,7.9
1675161545000,6.7
1675161845000,7.1
1675162145000,7.8
1675162445000,7.9
1675162748000,7.9
1675163045000,7.5
1675163345000,7.8
1675163645000,7.8
1675163945000,7.8
1675164245000,8.2
1675164545000,7.5
1675164845000,7.5
1675165146000,8.2
1675165449000,8.6
1675165750000,8.9
1675166045000,8.2
1675166345000,8.2
1675166645000,7.9
1675166946000,8.2
1675167246000,7.9
1675167550000,8.2
1675167845000,8.2
1675168145000,9.2
1675168449000,8.6
1675168747000,7.9
1675169047000,7.9
1675169349000,7.8
1675169651000,8.6
1675169948000,8.2
1675170248000,9.2
1675170553000,8.6
1675170845000,8.9
1675171147000,8.1
1675171450000,8.1
1675171749000,8.4
1675172050000,8.7
1675172350000,8.1
1675172645000,8.1
1675172945000,8.4
1675173245000,8.1
1675173549000,8.1
1675173846000,8.1
1675174146000,8.1
1675174449000,8.1
1675174750000,8.4
1675175045000,8.1
1675175346000,7.7
1675175645000,8.1
1675175950000,8.1
1675176246000,8.1
1675176545000,8.1
1675176850000,8.1
1675177145000,8.1
1675177449000,8.1
1675177746000,8.1
1675178045000,8.1
1675178345000,8.1
1675178646000,8.4
1675178945000,8.4
1675179245000,8.1
1675179545000,8.1
1675179845000,8.1
1675180145000,7.7
1675180445000,7.7
1675180745000,7.7
1675181045000,7.3
1675181345000,7.3
1675181645000,7.3
1675181945000,7
1675182249000,7
1675182545000,7
1675182849000,7.3
1675183151000,7.3
1675183449000,7.3
1675183745000,7.3
1675184045000,7.3
1675184345000,6.6
1675184645000,6.6
1675184945000,6.6
1675185245000,6.2
1675185545000,6.2
1675185850000,6.2
1675186145000,6.6
1675186446000,7
1675186750000,7.3
1675187045000,6.1
1675187345000,6.1
1675187649000,6.1
1675187950000,5.7
1675188249000,4.3
1675188549000,4.6
1675188849000,5.7
1675189145000,6.5
1675189445000,5.3
1675189751000,5
1675190045000,5
1675190345000,4.3
1675190645000,5.3
1675190945000,5
1675191249000,5.3
1675191545000,4.6
1675191850000,3.9
1675192145000,3.9
1675192449000,4.6
1675192745000,4.6
1675193049000,4.6
1675193349000,3.9
1675193650000,4.6
1675193949000,4.3
1675194245000,4.6
1675194545000,3.8
1675194845000,3.8
1675195145000,4.1
1675195445000,3.5
1675195745000,3.1
1675196045000,4.1
1675196346000,3.8
1675196645000,3.8
1675196945000,2.7
1675197245000,2.7
1675197549000,2.7
1675197845000,2.7
1675198145000,2.3
1675198449000,3.4
1675198749000,3.1
1675199050000,2.3
1675199346000,2
1675199649000,2
1675199950000,1.6
1675200249000,1.6
1675200545000,1.6
1675200845000,1.9
1675201145000,1.6
1675201445000,1.9
1675201745000,2.2
1675202049000,1.6
1675202345000,1.3
1675202650000,1
1675202950000,1
1675203245000,1
1675203545000,1.3
1675203845000,1.3
1675204149000,1
1675204445000,1.3
1675204749000,1.3
1675205049000,1
1675205345000,1
1675205645000,0.6
1675205946000,1
1675206245000,1.3
1675206550000,1
1675206845000,1
1675207145000,1.3
1675207449000,0.6
1675207745000,0.6
1675208045000,1.6
1675208345000,1
1675208645000,1.3
1675208945000,1.3
1675209249000,1
1675209550000,0.6
1675209849000,1.3
1675210150000,1.6
1675210446000,1.6
1675210747000,0.6
1675211046000,0.3
1675211345000,0.3
1675211645000,0.6
1675211945000,1
1675212246000,1
1675212546000,1
1675212845000,1
1675213145000,1
1675213446000,0.3
1675213745000,0.3
1675214046000,0.6
1675214349000,1
1675214649000,1.3
1675214949000,1
1675215245000,0
1675215546000,0.6
1675215845000,1
1675216149000,1
1675216449000,1
1675216750000,1
1675217046000,1
1675217349000,0.6
1675217645000,0.3
1675217945000,0
1675218245000,-0.3
1675218545000,0.6
1675218850000,0
1675219146000,-0.3
1675219450000,0
1675219749000,0
1675220046000,0.3
1675220345000,0
1675220649000,1
1675220950000,1.9
1675221245000,1.3
1675221545000,1
1675221845000,1
1675222150000,1
1675222445000,0.6
1675222750000,0.6
1675223046000,0.6
1675223350000,1.3
1675223649000,1
1675223949000,0.6
1675224250000,0.3
1675224545000,1
1675224845000,0.6
1675225147000,1
1675225446000,0.6
1675225749000,0
1675226050000,0.3
1675226345000,0.6
1675226646000,1.3
1675226949000,0.6
1675227246000,0
1675227545000,0.6
1675227845000,0.3
1675228145000,0.3
1675228446000,-0.3
1675228745000,0
1675229045000,-0.3
1675229345000,0
1675229645000,0.3
1675229945000,0.6
1675230245000,0.6
1675230545000,1
1675230846000,1
1675231146000,0.3
1675231445000,0.6
1675231747000,0.6
1675232050000,0.3
1675232346000,0
1675232652000,0
1675232950000,0
1675233245000,0.6
1675233546000,0.6
1675233849000,0.6
1675234146000,1
1675234445000,1
1675234750000,1
1675235050000,2.6
1675235349000,2.9
1675235649000,2.6
1675235950000,2.6
1675236250000,2.6
1675236546000,3.7
1675236849000,4.5
1675237150000,4.8
1675237449000,4.5
1675237745000,4.5
1675238049000,4.8
1675238351000,6
1675238649000,6
1675238946000,5.6
1675239246000,5.2
1675239546000,5.6
1675239846000,6
1675240149000,6
1675240450000,6
1675240750000,6.3
1675241046000,6.3
1675241349000,6.3
1675241650000,7.8
1675241950000,7.5
1675242249000,6.7
1675242545000,6.7
1675242846000,8.2
1675243150000,7.9
1675243450000,8.2
1675243750000,7.1
1675244050000,7.1
1675244350000,8.6
1675244650000,10
1675244946000,9.5
1675245246000,9.8
1675245546000,10.1
1675245846000,10.8
1675246150000,11.1
1675246450000,11.5
1675246746000,9.8
1675247046000,9.5
1675247346000,10.5
1675247646000,10.8
1675247946000,11.8
1675248246000,10.8
1675248546000,10.8
1675248846000,10.8
1675249146000,10.8
1675249446000,11.5
1675249746000,11.8
1675250046000,12.5
1675250346000,11.8
1675250650000,11.5
1675250950000,11.1
1675251246000,11.1
1675251546000,12.1
1675251854000,11.5
1675252150000,11.1
1675252452000,11.5
1675252751000,12.1
1675253049000,11.7
1675253350000,11.7
1675253646000,11.4
1675253949000,11.7
1675254246000,11.7
1675254546000,11.4
1675254850000,11.4
1675255150000,11.4
1675255446000,11.7
1675255750000,11.4
1675256050000,11.4
1675256346000,11.4
1675256649000,11.4
1675256950000,11.4
1675257250000,11.7
1675257548000,12.1
1675257850000,11.8
1675258149000,11.8
1675258449000,11.5
1675258749000,11.5
1675259046000,11.1
1675259346000,11.1
1675259646000,10.8
1675259946000,10.8
1675260250000,10.8
1675260551000,10.5
1675260850000,10.1
1675261150000,10.1
1675261449000,10.1
1675261749000,10.1
1675262046000,9.8
1675262346000,9.5
1675262650000,9.5
1675262950000,9.5
1675263250000,9.1
1675263549000,9.1
1675263850000,9.1
1675264150000,9.1
1675264447000,9.1
1675264746000,9.1
1675265046000,9.1
1675265350000,9.1
1675265646000,9.1
1675265946000,8.7
1675266247000,8.7
1675266546000,8.7
1675266847000,8.7
1675267146000,8.4
1675267446000,8.7
1675267746000,8.7
1675268046000,8.7
1675268346000,8.7
1675268646000,8.4
1675268949000,8.4
1675269250000,8.4
1675269546000,8.4
1675269846000,8.4
1675270150000,8.4
1675270449000,8.4
1675270749000,8.1
1675271050000,8.1
1675271350000,8.1
1675271650000,8.1
1675271946000,8.1
1675272246000,8.1
1675272546000,8.1
1675272849000,8.1
1675273149000,7.7
1675273450000,7.7
1675273746000,7.7
1675274050000,7.7
1675274350000,7.7
1675274650000,7.7
1675274949000,7.7
1675275249000,7.7
1675275546000,7.3
1675275849000,7.3
1675276149000,7.3
1675276446000,7
1675276746000,7
1675277046000,7
1675277350000,7
1675277650000,7
1675277949000,7
1675278249000,7
1675278549000,7
1675278850000,7
1675279146000,7
1675279446000,7
1675279750000,6.6
1675280049000,6.6
1675280350000,6.6
1675280649000,6.6
1675280949000,6.6
1675281250000,6.6
1675281546000,6.6
1675281846000,6.6
1675282146000,6.6
1675282446000,6.6
1675282746000,6.6
1675283047000,6.6
1675283346000,6.2
1675283646000,6.2
1675283946000,6.2
1675284246000,5.8
1675284546000,5.8
1675284846000,5.8
1675285146000,5.8
1675285450000,5.8
1675285749000,5.8
1675286049000,5.8
1675286346000,5.5
1675286649000,5.5
1675286946000,5.1
1675287246000,5.1
1675287550000,5.1
1675287849000,5.1
1675288149000,5.1
1675288450000,5.1
1675288749000,5.1
1675289050000,5.5
1675289350000,5.8
1675289646000,5.8
1675289949000,5.8
1675290249000,5.8
1675290549000,5.8
1675290849000,5.8
1675291150000,5.8
1675291449000,5.8
1675291749000,5.5
1675292046000,5.5
1675292346000,5.1
1675292647000,5.5
1675292949000,5.5
1675293250000,5.5
1675293549000,5.5
1675293849000,5.5
1675294149000,5.8
1675294450000,6.2
1675294746000,6.2
1675295046000,6.2
1675295349000,6.2
1675295646000,6.2
1675295951000,6.2
1675296250000,6.2
1675296549000,6.2
1675296850000,6.2
1675297146000,6.2
1675297446000,6.6
1675297749000,6.2
1675298049000,6.2
1675298349000,6.2
1675298646000,6.2
1675298946000,6.6
1675299246000,6.6
1675299546000,6.6
1675299846000,6.6
1675300146000,6.6
1675300446000,6.6
1675300746000,6.6
1675301046000,6.6
1675301346000,6.6
1675301646000,6.6
1675301946000,6.6
1675302246000,6.6
1675302546000,6.6
1675302846000,6.6
1675303147000,6.2
1675303449000,6.2
1675303750000,6.2
1675304049000,6.2
1675304349000,6.2
1675304646000,6.2
1675304946000,6.2
1675305246000,6.2
1675305550000,6.2
1675305849000,6.2
1675306149000,6.2
1675306450000,6.2
1675306746000,6.2
1675307049000,6.2
1675307349000,6.2
1675307650000,6.2
1675307950000,6.2
1675308250000,6.2
1675308551000,6.2
1675308850000,6.2
1675309150000,6.2
1675309447000,6.2
1675309746000,6.2
1675310046000,6.2
1675310349000,6.2
1675310650000,6.2
1675310946000,6.2
1675311250000,6.2
1675311550000,6.2
1675311850000,6.2
1675312146000,6.2
1675312450000,6.2
1675312750000,6.2
1675313046000,6.2
1675313349000,6.2
1675313649000,0
1675313949000,6
1675314250000,6
1675314546000,5.6
1675314847000,5.2
1675315150000,4.8
1675315449000,4.8
1675315749000,5.2
1675316049000,4.8
1675316349000,4.8
1675316646000,4.8
1675316946000,4.5
1675317246000,4.1
1675317546000,3.8
1675317846000,3.5
1675318148000,3.1
1675318446000,3.1
1675318746000,2.7
1675319046000,2.7
1675319346000,2.3
1675319646000,2.3
1675319947000,2.7
1675320246000,2.7
1675320546000,2.7
1675320847000,3.1
1675321146000,3.1
1675321450000,3.4
1675321749000,3.4
1675322046000,3.4
1675322346000,3.8
1675322650000,3.8
1675322949000,4.1
1675323249000,3.8
1675323550000,3.5
1675323849000,3.8
1675324150000,3.8
1675324446000,4.1
1675324750000,4.1
1675325049000,4.1
1675325349000,4.1
1675325647000,4.1
1675325947000,3.8
1675326250000,3.5
1675326561000,3.1
1675326853000,3.4
1675327149000,3.4
1675327447000,3.8
1675327750000,4.1
1675328049000,3.8
1675328350000,3.5
1675328647000,3.8
1675328948000,4.1
1675329247000,4.8
1675329547000,4.5
1675329850000,4.1
1675330150000,3.8
1675330450000,3.5
1675330750000,3.1
1675331050000,3.1
1675331350000,3.1
1675331649000,3.4
1675331947000,3.4
1675332246000,3.8
1675332550000,4.1
1675332850000,4.8
1675333150000,4.8
1675333449000,5.2
1675333750000,5.2
1675334047000,5.6
1675334355000,6
1675334647000,6
1675334950000,6
1675335250000,5.6
1675335550000,6
1675335847000,5.6
1675336146000,5.2
1675336447000,5.2
1675336747000,5.6
1675337047000,5.2
1675337347000,6
1675337647000,6
1675337947000,6
1675338247000,6
1675338547000,6.7
1675338847000,5.6
1675339149000,5.6
1675339450000,5.2
1675339748000,5.6
1675340047000,5.2
1675340347000,4.5
1675340649000,4.1
1675340959000,4.5
1675341247000,4.8
1675341550000,5.2
1675341847000,5.6
1675342147000,5.6
1675342447000,5.6
1675342749000,5.2
1675343050000,5.2
1675343349000,5.2
1675343650000,4.8
1675343947000,4.8
1675344250000,5.2
1675344549000,5.2
1675344847000,5.6
1675345147000,4.8
1675345449000,4.8
1675345750000,5.2
1675346047000,5.2
1675346350000,4.8
1675346649000,5.2
1675346949000,5.2
1675347247000,5.6
1675347549000,5.6
1675347849000,5.2
1675348149000,5.2
1675348450000,5.2
1675348749000,4.5
1675349049000,4.5
1675349350000,4.5
1675349649000,4.8
1675349950000,4.5
1675350247000,4.5
1675350549000,4.5
1675350849000,4.8
1675351150000,5.2
1675351447000,5.2
1675351749000,4.8
1675352049000,4.8
1675352347000,4.5
1675352647000,4.5
1675352949000,4.8
1675353249000,4.5
1675353550000,4.8
1675353849000,4.5
1675354147000,4.5
1675354447000,4.5
