Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),THERMAL ZONE 1:Zone People Occupant Count [](Hourly),THERMAL ZONE 1:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),THERMAL ZONE 1:Zone Thermal Comfort ASHRAE 55 Simple Model Summer Clothes Not Comfortable Time [hr](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly) 
 07/04  23:00:00,22.891666666666666,0.0,0.0,0.0,23.12776656387746,25.0,0.0,0.0 
 07/04  24:00:00,21.34166666666667,0.0,0.0,0.0,23.004134852075108,25.0,0.0,0.0 
 07/05  01:00:00,20.333333333333332,0.0,0.0,0.0,22.855310073155795,26.0,0.0,0.0 
 07/05  02:00:00,20.291666666666668,0.0,0.0,0.0,22.6850702097103,26.0,0.0,0.0 
 07/05  03:00:00,20.091666666666665,0.0,0.0,0.0,22.500572594207927,26.0,0.0,0.0 
 07/05  04:00:00,19.508333333333336,0.0,0.0,0.0,22.294178234637315,26.0,0.0,0.0 
 07/05  05:00:00,18.89166666666667,4.166666666666667,37.666666666666664,0.0,22.09295462342057,26.0,0.0,0.0 
 07/05  06:00:00,18.25,29.75,263.3333333333333,0.0,21.968124187678644,26.0,0.0,0.0 
 07/05  07:00:00,18.99166666666667,66.41666666666667,553.9166666666666,0.0,21.87900396109144,26.0,0.0,0.0 
 07/05  08:00:00,20.866666666666667,91.58333333333333,675.6666666666666,0.0,21.916868657440773,26.0,0.0,0.0 
 07/05  09:00:00,24.441666666666666,123.08333333333333,712.9166666666666,0.0,20.919624554215858,21.0,0.0,235.3223128529522 
 07/05  10:00:00,28.150000000000002,189.83333333333334,641.3333333333334,0.0,20.999999997113516,21.0,0.0,231.74375965831132 
 07/05  11:00:00,28.991666666666664,322.25,433.4166666666667,0.0,21.474228938561208,21.5,0.0,144.29192613388534 
 07/05  12:00:00,30.333333333333332,458.75,200.08333333333334,3.0,21.499999999998682,21.5,0.9999999999999999,235.16986018647424 
 07/05  13:00:00,31.208333333333332,497.3333333333333,115.58333333333333,3.0,19.990732203522942,20.0,0.9999999999999999,669.3111505486398 
 07/05  14:00:00,30.88333333333334,487.1666666666667,85.5,3.0,19.9999999999856,20.0,0.9999999999999999,603.9884814126648 
 07/05  15:00:00,31.383333333333336,446.3333333333333,114.66666666666667,3.0,20.0,20.0,0.9999999999999999,605.9100176350812 
 07/05  16:00:00,32.733333333333334,361.9166666666667,240.41666666666666,3.0,20.0,20.0,0.9999999999999999,626.4588090697947 
 07/05  17:00:00,32.93333333333333,264.1666666666667,336.6666666666667,3.0,20.0,20.0,0.9999999999999999,692.023637277501 
 07/05  18:00:00,32.13333333333334,167.83333333333334,431.0,0.0,20.0,20.0,0.0,767.1324786858804 
 07/05  19:00:00,31.916666666666668,101.33333333333333,416.1666666666667,0.0,22.673694234327343,25.0,0.0,0.0 
 07/05  20:00:00,31.708333333333332,54.833333333333336,152.25,0.0,24.065969886590494,25.0,0.0,0.0 
 07/05  21:00:00,30.50833333333334,0.0,0.0,0.0,23.96975093485248,25.0,0.0,0.0 
 07/05  22:00:00,27.46666666666667,0.0,0.0,0.0,23.860754331781035,25.0,0.0,0.0 
 07/05  23:00:00,24.633333333333336,0.0,0.0,0.0,23.72500713481179,25.0,0.0,0.0 
 07/05  24:00:00,23.15833333333333,0.0,0.0,0.0,23.564553518189154,25.0,0.0,0.0 
 07/06  01:00:00,22.233333333333334,0.0,0.0,0.0,23.378306167646556,26.0,0.0,0.0 
 07/06  02:00:00,21.433333333333337,0.0,0.0,0.0,23.161701387841802,26.0,0.0,0.0 
 07/06  03:00:00,20.925000000000004,0.0,0.0,0.0,22.920318988482425,26.0,0.0,0.0 
 07/06  04:00:00,20.625,0.0,0.0,0.0,22.66771557813314,26.0,0.0,0.0 
 07/06  05:00:00,20.26666666666667,3.9999999999999996,39.33333333333333,0.0,22.42197416008115,26.0,0.0,0.0 
 07/06  06:00:00,19.983333333333334,28.333333333333332,283.6666666666667,0.0,22.262867170739117,26.0,0.0,0.0 
 07/06  07:00:00,20.658333333333335,65.5,619.5,0.0,22.1434606607462,26.0,0.0,0.0 
 07/06  08:00:00,22.425,105.0,722.0833333333334,0.0,22.177320589433815,26.0,0.0,0.0 
 07/06  09:00:00,25.925,142.16666666666666,779.3333333333334,0.0,20.883593227445317,21.0,0.0,290.0662028937857 
 07/06  10:00:00,30.016666666666666,172.33333333333334,821.75,0.0,20.999999996098328,21.0,0.0,286.3102674492209 
 07/06  11:00:00,32.125,189.5,852.6666666666666,0.0,21.47888303640109,21.5,0.0,200.6539840268464 
 07/06  12:00:00,32.73333333333334,188.33333333333334,867.0,3.0,21.49999999999879,21.5,0.9999999999999999,270.07223387493354 
 07/06  13:00:00,33.25,190.08333333333334,786.6666666666666,3.0,19.9916959205066,20.0,0.9999999999999999,676.9491376071992 
 07/06  14:00:00,34.375,350.9166666666667,443.0,3.0,19.999999999982858,20.0,0.9999999999999999,633.61787809908 
 07/06  15:00:00,35.35,413.5,245.25,3.0,20.000000000000004,20.0,0.9999999999999999,679.1167510994785 
 07/06  16:00:00,35.36666666666667,329.3333333333333,333.0,3.0,19.999999999999996,20.0,0.9999999999999999,713.0328687673972 
 07/06  17:00:00,35.25833333333333,222.25,453.0,3.0,19.999999999999996,20.0,0.9999999999999999,791.5907609084007 
 07/06  18:00:00,35.008333333333326,172.83333333333334,399.5833333333333,0.0,20.0,20.0,0.0,891.7315763212204 
 07/06  19:00:00,34.508333333333326,124.5,276.5,0.0,22.77506754507911,25.0,0.0,0.0 
 07/06  20:00:00,34.00833333333333,49.583333333333336,91.6111111111111,0.0,24.604912052016545,25.0,0.0,0.0 
 07/06  21:00:00,32.925000000000004,0.0,0.0,0.0,24.639252277568104,25.0,0.0,0.0 
 07/06  22:00:00,30.258333333333336,0.0,0.0,0.0,24.61088247158655,25.0,0.0,0.0 
 07/06  23:00:00,27.75,0.0,0.0,0.0,24.52174140510066,25.0,0.0,0.0 
 07/06  24:00:00,26.474999999999998,0.0,0.0,0.0,24.40635373662887,25.0,0.0,0.0 
 07/07  01:00:00,25.691666666666666,0.0,0.0,0.0,24.270784986740267,26.0,0.0,0.0 
 07/07  02:00:00,25.05,0.0,0.0,0.0,24.11374882857922,26.0,0.0,0.0 
 07/07  03:00:00,24.683333333333337,0.0,0.0,0.0,23.940695702651272,26.0,0.0,0.0 
 07/07  04:00:00,24.01666666666667,0.0,0.0,0.0,23.721243729291384,26.0,0.0,0.0 
 07/07  05:00:00,23.25,4.999999999999999,33.666666666666664,0.0,23.491409673135298,26.0,0.0,0.0 
 07/07  06:00:00,22.825000000000003,35.833333333333336,227.66666666666666,0.0,23.340996496231828,26.0,0.0,0.0 
 07/07  07:00:00,23.75,93.33333333333333,401.75,0.0,23.24653314034846,26.0,0.0,0.0 
 07/07  08:00:00,25.725000000000005,190.25,267.3333333333333,0.0,23.297278202186956,26.0,0.0,0.0 
 07/07  09:00:00,28.991666666666664,249.0,302.3333333333333,0.0,20.877180810209346,21.0,0.0,586.615554138017 
 07/07  10:00:00,32.56666666666667,188.0,625.6666666666666,0.0,20.99999999883287,21.0,0.0,476.8496837395585 
 07/07  11:00:00,34.541666666666664,143.08333333333334,818.6666666666666,0.0,21.489482244697864,21.5,0.0,355.3984936071062 
 07/07  12:00:00,35.699999999999996,193.66666666666666,753.0,3.0,21.49999999996524,21.5,0.9999999999999999,402.8697590957493 
 07/07  13:00:00,36.550000000000004,376.0833333333333,395.8333333333333,3.0,19.99980500818864,20.0,0.9999999999999999,854.2079764833451 
 07/07  14:00:00,37.324999999999996,469.3333333333333,94.91666666666667,3.0,19.999999999986464,20.0,0.9999999999999999,799.3022337035771 
 07/07  15:00:00,37.233333333333334,423.9166666666667,38.083333333333336,3.0,20.0,20.0,0.9999999999999999,806.1778299305483 
 07/07  16:00:00,36.49166666666667,360.9166666666667,32.0,3.0,20.0,20.0,0.9999999999999999,811.8149755053754 
 07/07  17:00:00,36.608333333333334,260.1666666666667,16.166666666666668,3.0,20.0,20.0,0.9999999999999999,814.391036656677 
 07/07  18:00:00,36.199999999999996,142.08333333333334,3.8333333333333326,0.0,20.0,20.0,0.0,785.8047253195078 
 07/07  19:00:00,35.175000000000004,59.083333333333336,1.0,0.0,22.467646901075298,25.0,0.0,0.0 
 07/07  20:00:00,30.48333333333333,13.833333333333334,0.08333333333333331,0.0,23.59060390435542,25.0,0.0,0.0 
 07/07  21:00:00,23.433333333333337,0.0,0.0,0.0,23.766462804737643,25.0,0.0,0.0 
 07/07  22:00:00,19.84166666666667,0.0,0.0,0.0,23.75985517878951,25.0,0.0,0.0 
 07/07  23:00:00,19.241666666666667,0.0,0.0,0.0,23.712551742202745,25.0,0.0,0.0 
 07/07  24:00:00,19.141666666666666,0.0,0.0,0.0,23.61904625830365,25.0,0.0,0.0 
 07/08  01:00:00,19.099999999999998,0.0,0.0,0.0,23.474683405763432,26.0,0.0,0.0 
 07/08  02:00:00,19.099999999999998,0.0,0.0,0.0,23.294255949854172,26.0,0.0,0.0 
 07/08  03:00:00,19.041666666666668,0.0,0.0,0.0,23.0846233337289,26.0,0.0,0.0 
 07/08  04:00:00,18.883333333333333,0.0,0.0,0.0,22.850131480857982,26.0,0.0,0.0 
 07/08  05:00:00,18.45,4.999999999999999,41.49999999999999,0.0,22.62240463907816,26.0,0.0,0.0 
 07/08  06:00:00,17.733333333333334,34.166666666666664,294.4166666666667,0.0,22.440563969603897,26.0,0.0,0.0 
 07/08  07:00:00,17.866666666666664,72.16666666666667,624.9166666666666,0.0,22.241064179065603,26.0,0.0,0.0 
 07/08  08:00:00,19.308333333333334,102.75,721.8333333333334,0.0,22.24424583810715,26.0,0.0,0.0 
 07/08  09:00:00,21.733333333333334,117.41666666666667,776.5833333333334,0.0,20.885455212961755,21.0,0.0,295.4148664826319 
 07/08  10:00:00,24.00833333333333,149.83333333333334,749.4166666666666,0.0,20.999999996529173,21.0,0.0,251.1362356035024 
 07/08  11:00:00,25.558333333333337,304.4166666666667,470.1666666666667,0.0,21.475294996407893,21.5,0.0,148.88485307758705 
 07/08  12:00:00,26.625,447.9166666666667,229.5,3.0,21.49999999999942,21.5,0.9999999999999999,232.36147402098223 
 07/08  13:00:00,27.641666666666666,485.3333333333333,174.25,3.0,19.99033044443127,20.0,0.9999999999999999,660.3308983161777 
 07/08  14:00:00,28.041666666666668,460.9166666666667,209.41666666666666,3.0,19.99999999998748,20.0,0.9999999999999999,591.9105481554178 
 07/08  15:00:00,28.875,352.5,387.0833333333333,3.0,20.0,20.0,0.9999999999999999,580.6401097070678 
 07/08  16:00:00,28.916666666666668,240.33333333333334,537.0833333333334,3.0,20.0,20.0,0.9999999999999999,571.2935407906448 
 07/08  17:00:00,28.558333333333337,205.0,497.75,3.0,20.0,20.0,0.9999999999999999,619.5870227838585 
 07/08  18:00:00,28.133333333333336,159.58333333333334,451.0,0.0,20.000000000000004,20.0,0.0,706.8330731593957 
 07/08  19:00:00,27.625,110.33333333333333,358.0,0.0,22.507846469058155,25.0,0.0,0.0 
 07/08  20:00:00,27.266666666666666,47.05555555555555,121.27777777777777,0.0,23.869501019293065,25.0,0.0,0.0 
 07/08  21:00:00,25.991666666666664,0.0,0.0,0.0,23.73464997849449,25.0,0.0,0.0 
 07/08  22:00:00,23.625,0.0,0.0,0.0,23.600892130497495,25.0,0.0,0.0 
 07/08  23:00:00,21.625,0.0,0.0,0.0,23.472930697617283,25.0,0.0,0.0 
 07/08  24:00:00,20.183333333333334,0.0,0.0,0.0,23.320973259456633,25.0,0.0,0.0 
 07/09  01:00:00,19.075,0.0,0.0,0.0,21.876636462395194,22.0,0.0,244.89076800695963 
 07/09  02:00:00,18.175,0.0,0.0,0.0,21.9999999995118,22.0,0.0,127.53719427999532 
 07/09  03:00:00,17.508333333333333,0.0,0.0,0.0,22.0,22.0,0.0,67.48610319888526 
 07/09  04:00:00,17.066666666666666,0.0,0.0,0.0,21.994422270347105,22.0,0.0,14.434744999809519 
 07/09  05:00:00,16.608333333333334,3.6666666666666665,36.49999999999999,0.0,21.857355361106784,22.0,0.0,0.0 
 07/09  06:00:00,16.516666666666666,26.333333333333332,269.9166666666667,0.0,21.72804398297914,22.0,0.0,0.0 
 07/09  07:00:00,17.241666666666667,64.08333333333333,613.25,0.0,21.64929134716938,22.0,0.0,0.0 
 07/09  08:00:00,19.041666666666668,111.58333333333333,719.25,0.0,21.74285800360204,22.0,0.0,0.0 
 07/09  09:00:00,22.21666666666667,155.33333333333334,774.5833333333334,0.0,21.952476852547807,22.0,0.0,5.12480728076513 
 07/09  10:00:00,25.200000000000003,177.58333333333334,818.25,0.0,21.99999999993041,22.0,0.0,43.118653457401045 
 07/09  11:00:00,27.075,170.41666666666666,821.9166666666666,0.0,22.0,22.0,0.0,85.48193855917891 
 07/09  12:00:00,28.224999999999998,249.66666666666666,639.1666666666666,0.0,22.0,22.0,0.0,123.8297491307736 
 07/09  13:00:00,29.708333333333332,365.1666666666667,433.25,0.0,22.0,22.0,0.0,176.04127181395245 
 07/09  14:00:00,30.558333333333334,307.3333333333333,527.75,0.0,22.0,22.0,0.0,221.42152495267024 
 07/09  15:00:00,30.775000000000002,275.4166666666667,543.0833333333334,0.0,22.0,22.0,0.0,254.23224405169 
 07/09  16:00:00,31.65833333333333,227.16666666666666,573.25,0.0,22.0,22.0,0.0,299.9862591768163 
 07/09  17:00:00,31.849999999999998,137.0,692.75,0.0,22.0,22.0,0.0,384.90922940448826 
 07/09  18:00:00,31.483333333333334,150.33333333333334,463.3333333333333,0.0,22.0,22.0,0.0,463.10988529763625 
 07/09  19:00:00,30.991666666666664,132.08333333333334,197.0,0.0,22.0,22.0,0.0,493.8429550204593 
 07/09  20:00:00,30.46666666666667,49.55555555555555,54.333333333333336,0.0,22.0,22.0,0.0,508.2003816397018 
 07/09  21:00:00,29.483333333333334,0.0,0.0,0.0,22.0,22.0,0.0,365.19708423118055 
 07/09  22:00:00,27.90833333333333,0.0,0.0,0.0,22.0,22.0,0.0,315.05940550384594 
 07/09  23:00:00,26.558333333333334,0.0,0.0,0.0,22.0,22.0,0.0,284.5288327001101 
 07/09  24:00:00,25.866666666666664,0.0,0.0,0.0,22.0,22.0,0.0,255.8076620989581 
 07/10  01:00:00,25.291666666666668,0.0,0.0,0.0,22.0,22.0,0.0,224.76612812905373 
 07/10  02:00:00,24.358333333333334,0.0,0.0,0.0,22.0,22.0,0.0,189.03101043404095 
 07/10  03:00:00,23.316666666666663,0.0,0.0,0.0,22.0,22.0,0.0,151.10946599625154 
 07/10  04:00:00,22.258333333333336,0.0,0.0,0.0,22.0,22.0,0.0,113.88197386330746 
 07/10  05:00:00,21.450000000000003,3.8333333333333335,36.49999999999999,0.0,22.0,22.0,0.0,83.20128481710105 
 07/10  06:00:00,21.025000000000002,26.583333333333332,269.0833333333333,0.0,22.0,22.0,0.0,70.16756838577116 
 07/10  07:00:00,21.425,58.083333333333336,604.5,0.0,22.0,22.0,0.0,65.31202950433428 
 07/10  08:00:00,22.96666666666667,93.91666666666667,667.6666666666666,0.0,22.0,22.0,0.0,84.40808591346295 
 07/10  09:00:00,25.200000000000003,166.16666666666666,579.9166666666666,0.0,22.0,22.0,0.0,117.09931555912605 
 07/10  10:00:00,27.308333333333334,256.75,466.6666666666667,0.0,22.0,22.0,0.0,161.48173099910443 
 07/10  11:00:00,28.8,252.75,567.5,0.0,22.0,22.0,0.0,202.9152152919879 
 07/10  12:00:00,29.883333333333336,192.91666666666666,742.1666666666666,0.0,22.0,22.0,0.0,234.76753373758493 
 07/10  13:00:00,30.941666666666666,221.91666666666666,702.25,0.0,22.0,22.0,0.0,269.16982352254513 
 07/10  14:00:00,32.21666666666667,312.0833333333333,517.4166666666666,0.0,22.0,22.0,0.0,318.0879814976678 
 07/10  15:00:00,33.38333333333333,329.25,431.9166666666667,0.0,22.0,22.0,0.0,367.548864589595 
 07/10  16:00:00,34.03333333333333,283.8333333333333,435.1666666666667,0.0,22.0,22.0,0.0,404.41969110555755 
 07/10  17:00:00,34.083333333333336,223.41666666666666,442.75,0.0,22.0,22.0,0.0,467.87749548443065 
 07/10  18:00:00,33.766666666666666,183.75,336.0833333333333,0.0,22.0,22.0,0.0,537.8266981320604 
 07/10  19:00:00,33.483333333333334,138.16666666666666,127.16666666666667,0.0,22.0,22.0,0.0,568.5185907567751 
 07/10  20:00:00,32.93333333333333,48.861111111111114,38.583333333333336,0.0,22.0,22.0,0.0,586.5360231742931 
 07/10  21:00:00,31.666666666666668,0.0,0.0,0.0,22.0,22.0,0.0,439.909267829141 
 07/10  22:00:00,29.541666666666668,0.0,0.0,0.0,22.0,22.0,0.0,378.1058131973611 
 07/10  23:00:00,27.45,0.0,0.0,0.0,22.0,22.0,0.0,334.26438220945255 
 07/10  24:00:00,26.175,0.0,0.0,0.0,22.0,22.0,0.0,303.47699259912616 
 07/11  01:00:00,25.275000000000002,0.0,0.0,0.0,23.02677386333474,26.0,0.0,0.0 
 07/11  02:00:00,24.491666666666664,0.0,0.0,0.0,23.33450642413438,26.0,0.0,0.0 
 07/11  03:00:00,23.850000000000005,0.0,0.0,0.0,23.335175512257976,26.0,0.0,0.0 
 07/11  04:00:00,23.25,0.0,0.0,0.0,23.2087855993411,26.0,0.0,0.0 
 07/11  05:00:00,22.708333333333332,3.9999999999999996,36.49999999999999,0.0,23.01322380054549,26.0,0.0,0.0 
 07/11  06:00:00,22.558333333333334,28.0,270.0833333333333,0.0,22.894392579185162,26.0,0.0,0.0 
 07/11  07:00:00,23.358333333333334,63.333333333333336,613.6666666666666,0.0,22.819652496481826,26.0,0.0,0.0 
 07/11  08:00:00,25.35833333333333,101.33333333333333,718.3333333333334,0.0,22.887489631963458,26.0,0.0,0.0 
 07/11  09:00:00,27.916666666666668,139.41666666666666,777.1666666666666,4.199999999999999,20.870984275923053,21.0,0.9999999999999999,475.1495329100451 
 07/11  10:00:00,31.041666666666668,171.16666666666666,819.75,4.199999999999999,20.999999982699048,21.0,0.9999999999999999,427.60320740969127 
 07/11  11:00:00,33.141666666666666,185.16666666666666,851.1666666666666,4.199999999999999,21.487784126254137,21.5,0.9999999999999999,335.65535634954 
 07/11  12:00:00,34.18333333333333,175.83333333333334,872.4166666666666,4.199999999999999,21.499999999972143,21.5,0.9999999999999999,389.4554002928762 
 07/11  13:00:00,35.59166666666667,173.33333333333334,879.6666666666666,2.4000000000000004,19.998704507526536,20.0,0.9999999999999999,825.8291997766315 
 07/11  14:00:00,36.59166666666667,168.41666666666666,874.5,2.4000000000000004,19.99999999997429,20.0,0.9999999999999999,751.9534953823755 
 07/11  15:00:00,37.208333333333336,141.41666666666666,856.0833333333334,2.4000000000000004,20.0,20.0,0.9999999999999999,752.7686401657016 
 07/11  16:00:00,37.85,126.33333333333333,820.6666666666666,2.4000000000000004,19.999999999999996,20.0,0.9999999999999999,778.9623190196756 
 07/11  17:00:00,37.866666666666674,120.08333333333333,738.6666666666666,2.4000000000000004,20.0,20.0,0.9999999999999999,875.5082973445719 
 07/11  18:00:00,37.525,131.75,538.8333333333334,0.0,20.0,20.0,0.0,1003.1507795765218 
 07/11  19:00:00,36.99166666666667,116.0,306.6666666666667,0.0,23.312208322427324,25.0,0.0,0.0 
 07/11  20:00:00,36.40833333333333,47.388888888888886,93.05555555555556,0.0,24.93885050850962,25.0,0.0,51.49170804423619 
 07/11  21:00:00,34.21666666666667,0.0,0.0,0.0,24.99999999999969,25.0,0.0,41.16280720070548 
 07/11  22:00:00,31.34166666666667,0.0,0.0,0.0,25.0,25.0,0.0,36.36198659425525 
 07/11  23:00:00,29.541666666666668,0.0,0.0,0.0,25.0,25.0,0.0,23.67026295246859 
 07/11  24:00:00,28.358333333333334,0.0,0.0,0.0,24.997066206616335,25.0,0.0,4.925848307394826 
 07/12  01:00:00,27.900000000000002,0.0,0.0,0.0,24.922522367583586,26.0,0.0,0.0 
 07/12  02:00:00,27.083333333333332,0.0,0.0,0.0,24.772474251745304,26.0,0.0,0.0 
 07/12  03:00:00,26.208333333333332,0.0,0.0,0.0,24.571588600518783,26.0,0.0,0.0 
 07/12  04:00:00,25.650000000000002,0.0,0.0,0.0,24.34133444675359,26.0,0.0,0.0 
 07/12  05:00:00,25.516666666666666,3.4999999999999996,32.49999999999999,0.0,24.108685369398057,26.0,0.0,0.0 
 07/12  06:00:00,25.366666666666664,27.416666666666668,230.58333333333334,0.0,23.964287076464505,26.0,0.0,0.0 
 07/12  07:00:00,25.55,75.25,479.25,0.0,23.858231959027204,26.0,0.0,0.0 
 07/12  08:00:00,26.791666666666668,142.0,466.75,0.0,23.88384995069374,26.0,0.0,0.0 
 07/12  09:00:00,28.083333333333332,257.3333333333333,292.0,4.199999999999999,20.8806471761725,21.0,0.9999999999999999,725.529319070418 
 07/12  10:00:00,29.84166666666667,354.3333333333333,166.83333333333334,4.199999999999999,20.99999998798984,21.0,0.9999999999999999,562.235489289399 
 07/12  11:00:00,30.916666666666668,376.0833333333333,39.0,4.199999999999999,21.494580362166328,21.5,0.9999999999999999,425.44222706916935 
 07/12  12:00:00,30.766666666666666,281.1666666666667,4.999999999999999,4.199999999999999,21.499999999947633,21.5,0.9999999999999999,420.3991152808899 
 07/12  13:00:00,27.566666666666666,209.08333333333334,1.0,2.4000000000000004,19.998217752623432,20.0,0.9999999999999999,768.5474113600559 
 07/12  14:00:00,23.708333333333332,158.33333333333334,0.08333333333333331,2.4000000000000004,19.99999999998244,20.0,0.9999999999999999,596.9251434143661 
 07/12  15:00:00,22.208333333333332,164.83333333333334,0.16666666666666666,2.4000000000000004,20.0,20.0,0.9999999999999999,548.4893762895504 
 07/12  16:00:00,22.058333333333337,146.00000000000003,0.75,2.4000000000000004,20.0,20.0,0.9999999999999999,527.597500827373 
 07/12  17:00:00,21.983333333333334,82.58333333333333,0.08333333333333331,2.4000000000000004,20.0,20.0,0.9999999999999999,491.54522729914123 
 07/12  18:00:00,21.433333333333337,50.916666666666664,0.0,0.0,20.0,20.0,0.0,451.8750174617333 
 07/12  19:00:00,20.575,29.583333333333332,0.0,0.0,21.384728917959666,25.0,0.0,0.0 
 07/12  20:00:00,20.375,9.305555555555555,0.0,0.0,22.117345693495242,25.0,0.0,0.0 
 07/12  21:00:00,20.5,0.0,0.0,0.0,22.268763560629562,25.0,0.0,0.0 
 07/12  22:00:00,20.5,0.0,0.0,0.0,22.295726787930807,25.0,0.0,0.0 
 07/12  23:00:00,20.383333333333333,0.0,0.0,0.0,22.248478383518133,25.0,0.0,0.0 
 07/12  24:00:00,20.066666666666666,0.0,0.0,0.0,22.147246480326604,25.0,0.0,0.0 
 07/13  01:00:00,19.491666666666667,0.0,0.0,0.0,22.006177186517988,23.0,0.0,0.0 
 07/13  02:00:00,18.675,0.0,0.0,0.0,21.833979008182798,23.0,0.0,0.0 
 07/13  03:00:00,18.125,0.0,0.0,0.0,21.64718011412711,23.0,0.0,0.0 
 07/13  04:00:00,17.533333333333335,0.0,0.0,0.0,21.458081882566614,23.0,0.0,0.0 
 07/13  05:00:00,16.849999999999998,4.999999999999999,27.499999999999996,0.0,21.26911628938661,23.0,0.0,0.0 
 07/13  06:00:00,16.308333333333337,37.0,186.08333333333334,0.0,21.16075422400505,23.0,0.0,0.0 
 07/13  07:00:00,16.566666666666666,83.25,401.4166666666667,0.0,21.100984547962273,23.0,0.0,0.0 
 07/13  08:00:00,18.008333333333333,96.33333333333333,642.4166666666666,0.0,21.1577261295118,23.0,0.0,0.0 
 07/13  09:00:00,20.608333333333334,121.41666666666667,770.5833333333334,4.199999999999999,21.34075348546983,23.0,0.9999999999999999,0.0 
 07/13  10:00:00,23.650000000000002,158.66666666666666,820.75,4.199999999999999,18.88528570440425,19.0,0.9999999999999999,602.6753542187644 
 07/13  11:00:00,25.425,170.5,842.9166666666666,4.199999999999999,18.999999991549803,19.0,0.9999999999999999,490.6599069136153 
 07/13  12:00:00,26.03333333333333,190.0,763.8333333333334,4.199999999999999,18.999999999999996,19.0,0.9999999999999999,480.5768376297599 
 07/13  13:00:00,26.491666666666664,327.5833333333333,502.0,2.4000000000000004,20.341452095791336,20.5,0.9999999999999999,158.28386853767648 
 07/13  14:00:00,27.28333333333333,380.3333333333333,385.5,2.4000000000000004,20.49999999999177,20.5,0.9999999999999999,290.5172336810829 
 07/13  15:00:00,27.875,375.0833333333333,328.5833333333333,2.4000000000000004,20.5,20.5,0.9999999999999999,361.21718302680966 
 07/13  16:00:00,28.291666666666668,364.1666666666667,220.0,2.4000000000000004,20.5,20.5,0.9999999999999999,406.4134869940868 
 07/13  17:00:00,28.5,304.0833333333333,176.33333333333334,2.4000000000000004,20.5,20.5,0.9999999999999999,457.94008982244947 
 07/13  18:00:00,27.858333333333334,212.25,231.75,0.0,20.5,20.5,0.0,518.7541003082212 
 07/13  19:00:00,27.28333333333333,123.66666666666667,264.33333333333337,0.0,20.5,20.5,0.0,587.7568192245266 
 07/13  20:00:00,26.558333333333334,46.916666666666664,89.41666666666667,0.0,20.5,20.5,0.0,589.5203653768068 
 07/13  21:00:00,25.108333333333334,0.0,0.0,0.0,21.83867342288838,22.0,0.0,83.66952478529612 
 07/13  22:00:00,22.766666666666666,0.0,0.0,0.0,21.999999999999925,22.0,0.0,116.86085639856657 
 07/13  23:00:00,20.724999999999998,0.0,0.0,0.0,22.0,22.0,0.0,105.02265340044762 
 07/13  24:00:00,19.633333333333336,0.0,0.0,0.0,22.000000000000004,22.0,0.0,83.91056295691413 
 07/14  01:00:00,18.716666666666665,0.0,0.0,0.0,22.251157033515113,23.0,0.0,0.0 
 07/14  02:00:00,17.775000000000002,0.0,0.0,0.0,22.229873752083734,23.0,0.0,0.0 
 07/14  03:00:00,17.283333333333335,0.0,0.0,0.0,22.065583439669254,23.0,0.0,0.0 
 07/14  04:00:00,17.025000000000002,0.0,0.0,0.0,21.86746703990119,23.0,0.0,0.0 
 07/14  05:00:00,15.15,4.333333333333333,35.99999999999999,0.0,21.635036520529486,23.0,0.0,0.0 
 07/14  06:00:00,15.299999999999999,30.166666666666668,268.5,0.0,21.487363615965958,23.0,0.0,0.0 
 07/14  07:00:00,16.708333333333332,67.16666666666667,616.0833333333333,0.0,21.44425639422241,23.0,0.0,0.0 
 07/14  08:00:00,18.05,105.16666666666667,716.6666666666666,0.0,21.482685581788783,23.0,0.0,0.0 
 07/14  09:00:00,20.724999999999998,136.16666666666666,775.25,4.199999999999999,21.650099961319142,23.0,0.9999999999999999,0.0 
 07/14  10:00:00,24.316666666666663,158.5,768.25,4.199999999999999,18.89222991999525,19.0,0.9999999999999999,678.7617079590196 
 07/14  11:00:00,26.599999999999998,290.9166666666667,493.1666666666667,4.199999999999999,18.99999997019891,19.0,0.9999999999999999,546.0613900456523 
 07/14  12:00:00,27.566666666666666,451.8333333333333,177.25,4.199999999999999,18.99999999999996,19.0,0.9999999999999999,561.3774403894367 
 07/14  13:00:00,27.2,468.6666666666667,50.583333333333336,2.4000000000000004,20.3704985849098,20.5,0.9999999999999999,207.43331326759778 
 07/14  14:00:00,27.400000000000002,442.6666666666667,30.416666666666668,2.4000000000000004,20.499999999999407,20.5,0.9999999999999999,332.56042724142304 
 07/14  15:00:00,28.016666666666666,428.25,51.0,2.4000000000000004,20.5,20.5,0.9999999999999999,389.16386791879063 
 07/14  16:00:00,28.45,382.6666666666667,114.08333333333333,2.4000000000000004,20.5,20.5,0.9999999999999999,425.40498359762273 
