tick,datetime,agent_id,agent_uid_rank,meet_count,in_office,pt
412.1,2022-08-18 04:06:00,7,0,0,False,[43 24  0]
412.1,2022-08-18 04:06:00,8,0,1,False,[55 10  0]
412.1,2022-08-18 04:06:00,9,0,0,False,[58  1  0]
412.1,2022-08-18 04:06:00,10,0,0,False,[54 37  0]
412.1,2022-08-18 04:06:00,11,0,0,False,[73 46  0]
412.1,2022-08-18 04:06:00,12,0,0,False,[99 24  0]
412.1,2022-08-18 04:06:00,13,0,0,False,[46 34  0]
412.1,2022-08-18 04:06:00,14,0,0,False,[19 21  0]
413.1,2022-08-18 05:06:00,0,0,0,False,[80  9  0]
413.1,2022-08-18 05:06:00,1,0,0,False,[21 10  0]
413.1,2022-08-18 05:06:00,2,0,1,False,[59  6  0]
413.1,2022-08-18 05:06:00,3,0,4,False,[96 14  0]
413.1,2022-08-18 05:06:00,4,0,2,False,[84 11  0]
413.1,2022-08-18 05:06:00,5,0,8,False,[47  2  0]
413.1,2022-08-18 05:06:00,6,0,1,False,[96  2  0]
413.1,2022-08-18 05:06:00,7,0,0,False,[42 23  0]
413.1,2022-08-18 05:06:00,8,0,1,False,[56 11  0]
413.1,2022-08-18 05:06:00,9,0,0,False,[59  2  0]
413.1,2022-08-18 05:06:00,10,0,0,False,[53 38  0]
413.1,2022-08-18 05:06:00,11,0,0,False,[72 45  0]
413.1,2022-08-18 05:06:00,12,0,0,False,[99 23  0]
413.1,2022-08-18 05:06:00,13,0,0,False,[47 33  0]
413.1,2022-08-18 05:06:00,14,0,0,False,[20 20  0]
414.1,2022-08-18 06:06:00,0,0,0,False,[79  8  0]
414.1,2022-08-18 06:06:00,1,0,0,False,[20 11  0]
414.1,2022-08-18 06:06:00,2,0,1,False,[60  5  0]
414.1,2022-08-18 06:06:00,3,0,4,False,[97 13  0]
414.1,2022-08-18 06:06:00,4,0,2,False,[85 12  0]
414.1,2022-08-18 06:06:00,5,0,8,False,[46  3  0]
414.1,2022-08-18 06:06:00,6,0,1,False,[95  1  0]
414.1,2022-08-18 06:06:00,7,0,0,False,[41 24  0]
414.1,2022-08-18 06:06:00,8,0,1,False,[55 10  0]
414.1,2022-08-18 06:06:00,9,0,0,False,[58  1  0]
414.1,2022-08-18 06:06:00,10,0,0,False,[54 39  0]
414.1,2022-08-18 06:06:00,11,0,0,False,[71 44  0]
414.1,2022-08-18 06:06:00,12,0,0,False,[98 22  0]
414.1,2022-08-18 06:06:00,13,0,0,False,[48 32  0]
414.1,2022-08-18 06:06:00,14,0,0,False,[19 21  0]
415.1,2022-08-18 07:06:00,0,0,0,False,[80  7  0]
415.1,2022-08-18 07:06:00,1,0,0,False,[19 12  0]
415.1,2022-08-18 07:06:00,2,0,1,False,[59  4  0]
415.1,2022-08-18 07:06:00,3,0,4,False,[98 14  0]
415.1,2022-08-18 07:06:00,4,0,2,False,[86 11  0]
415.1,2022-08-18 07:06:00,5,0,8,False,[45  2  0]
415.1,2022-08-18 07:06:00,6,0,1,False,[96  2  0]
415.1,2022-08-18 07:06:00,7,0,0,False,[40 25  0]
415.1,2022-08-18 07:06:00,8,0,1,False,[54  9  0]
415.1,2022-08-18 07:06:00,9,0,0,False,[59  0  0]
415.1,2022-08-18 07:06:00,10,0,0,False,[53 38  0]
415.1,2022-08-18 07:06:00,11,0,0,False,[72 43  0]
415.1,2022-08-18 07:06:00,12,0,0,False,[97 23  0]
415.1,2022-08-18 07:06:00,13,0,0,False,[47 31  0]
415.1,2022-08-18 07:06:00,14,0,0,False,[20 22  0]
416.1,2022-08-18 08:06:00,0,0,0,False,[81  6  0]
416.1,2022-08-18 08:06:00,1,0,0,False,[20 11  0]
416.1,2022-08-18 08:06:00,2,0,1,False,[58  3  0]
416.1,2022-08-18 08:06:00,3,0,4,False,[97 13  0]
416.1,2022-08-18 08:06:00,4,0,2,False,[85 10  0]
416.1,2022-08-18 08:06:00,5,0,8,False,[44  3  0]
416.1,2022-08-18 08:06:00,6,0,1,False,[97  1  0]
416.1,2022-08-18 08:06:00,7,0,0,False,[41 26  0]
416.1,2022-08-18 08:06:00,8,0,1,False,[55  8  0]
416.1,2022-08-18 08:06:00,9,0,0,False,[58  0  0]
416.1,2022-08-18 08:06:00,10,0,0,False,[52 37  0]
416.1,2022-08-18 08:06:00,11,0,0,False,[73 42  0]
416.1,2022-08-18 08:06:00,12,0,0,True,[98 24  0]
416.1,2022-08-18 08:06:00,13,0,0,False,[46 32  0]
416.1,2022-08-18 08:06:00,14,0,0,False,[19 23  0]
417.1,2022-08-18 09:06:00,0,0,0,False,[82  7  0]
417.1,2022-08-18 09:06:00,1,0,0,False,[19 10  0]
417.1,2022-08-18 09:06:00,2,0,1,False,[57  2  0]
417.1,2022-08-18 09:06:00,3,0,4,True,[96 14  0]
417.1,2022-08-18 09:06:00,4,0,2,False,[84  9  0]
417.1,2022-08-18 09:06:00,5,0,8,False,[45  2  0]
417.1,2022-08-18 09:06:00,6,0,1,True,[96  2  0]
417.1,2022-08-18 09:06:00,7,0,0,False,[42 27  0]
417.1,2022-08-18 09:06:00,8,0,1,False,[54  9  0]
417.1,2022-08-18 09:06:00,9,0,0,False,[57  0  0]
417.1,2022-08-18 09:06:00,10,0,0,True,[51 38  0]
417.1,2022-08-18 09:06:00,11,0,0,False,[72 41  0]
417.1,2022-08-18 09:06:00,12,0,0,False,[97 23  0]
417.1,2022-08-18 09:06:00,13,0,0,False,[45 31  0]
417.1,2022-08-18 09:06:00,14,0,0,False,[18 24  0]
418.1,2022-08-18 10:06:00,0,0,0,False,[83  8  0]
418.1,2022-08-18 10:06:00,1,0,0,True,[20 11  0]
418.1,2022-08-18 10:06:00,2,0,1,False,[58  1  0]
418.1,2022-08-18 10:06:00,3,0,4,False,[97 13  0]
418.1,2022-08-18 10:06:00,4,0,2,False,[85  8  0]
418.1,2022-08-18 10:06:00,5,0,8,True,[44  3  0]
418.1,2022-08-18 10:06:00,6,0,1,True,[95  1  0]
418.1,2022-08-18 10:06:00,7,0,0,False,[43 26  0]
418.1,2022-08-18 10:06:00,8,0,1,False,[53 10  0]
418.1,2022-08-18 10:06:00,9,0,0,False,[58  0  0]
418.1,2022-08-18 10:06:00,10,0,0,False,[50 39  0]
418.1,2022-08-18 10:06:00,11,0,0,False,[71 40  0]
418.1,2022-08-18 10:06:00,12,0,0,False,[96 24  0]
418.1,2022-08-18 10:06:00,13,0,0,False,[44 30  0]
418.1,2022-08-18 10:06:00,14,0,0,False,[17 23  0]
419.1,2022-08-18 11:06:00,0,0,0,False,[84  7  0]
419.1,2022-08-18 11:06:00,1,0,0,False,[19 10  0]
419.1,2022-08-18 11:06:00,2,0,1,False,[59  2  0]
419.1,2022-08-18 11:06:00,3,0,4,False,[98 12  0]
419.1,2022-08-18 11:06:00,4,0,3,False,[84  7  0]
419.1,2022-08-18 11:06:00,5,0,8,False,[43  4  0]
419.1,2022-08-18 11:06:00,6,0,1,False,[96  0  0]
419.1,2022-08-18 11:06:00,7,0,0,False,[44 27  0]
419.1,2022-08-18 11:06:00,8,0,1,False,[52 11  0]
419.1,2022-08-18 11:06:00,9,0,0,False,[57  0  0]
419.1,2022-08-18 11:06:00,10,0,0,False,[49 40  0]
419.1,2022-08-18 11:06:00,11,0,0,False,[72 39  0]
419.1,2022-08-18 11:06:00,12,0,0,False,[97 23  0]
419.1,2022-08-18 11:06:00,13,0,0,False,[43 29  0]
419.1,2022-08-18 11:06:00,14,0,0,True,[18 24  0]
420.1,2022-08-18 12:06:00,0,0,0,True,[83  8  0]
420.1,2022-08-18 12:06:00,1,0,0,False,[20 11  0]
420.1,2022-08-18 12:06:00,2,0,1,True,[58  3  0]
420.1,2022-08-18 12:06:00,3,0,4,True,[97 11  0]
420.1,2022-08-18 12:06:00,4,0,4,False,[83  8  0]
420.1,2022-08-18 12:06:00,5,0,8,False,[44  5  0]
420.1,2022-08-18 12:06:00,6,0,1,True,[97  1  0]
420.1,2022-08-18 12:06:00,7,0,0,False,[45 28  0]
420.1,2022-08-18 12:06:00,8,0,1,False,[53 12  0]
420.1,2022-08-18 12:06:00,9,0,0,False,[58  0  0]
420.1,2022-08-18 12:06:00,10,0,0,True,[48 41  0]
420.1,2022-08-18 12:06:00,11,0,0,False,[71 40  0]
420.1,2022-08-18 12:06:00,12,0,0,False,[98 24  0]
420.1,2022-08-18 12:06:00,13,0,0,False,[44 28  0]
420.1,2022-08-18 12:06:00,14,0,0,False,[17 25  0]
421.1,2022-08-18 13:06:00,0,0,0,False,[84  7  0]
421.1,2022-08-18 13:06:00,1,0,0,False,[21 10  0]
421.1,2022-08-18 13:06:00,2,0,1,False,[59  4  0]
421.1,2022-08-18 13:06:00,3,0,4,True,[98 10  0]
421.1,2022-08-18 13:06:00,4,0,4,False,[82  9  0]
421.1,2022-08-18 13:06:00,5,0,8,False,[45  4  0]
421.1,2022-08-18 13:06:00,6,0,1,True,[96  2  0]
421.1,2022-08-18 13:06:00,7,0,0,False,[44 29  0]
421.1,2022-08-18 13:06:00,8,0,1,False,[52 11  0]
421.1,2022-08-18 13:06:00,9,0,0,False,[57  1  0]
421.1,2022-08-18 13:06:00,10,0,0,True,[49 40  0]
421.1,2022-08-18 13:06:00,11,0,0,False,[70 41  0]
421.1,2022-08-18 13:06:00,12,0,0,False,[97 25  0]
421.1,2022-08-18 13:06:00,13,0,0,False,[45 27  0]
421.1,2022-08-18 13:06:00,14,0,0,False,[16 26  0]
422.1,2022-08-18 14:06:00,0,0,0,False,[83  8  0]
422.1,2022-08-18 14:06:00,1,0,0,True,[20 11  0]
422.1,2022-08-18 14:06:00,2,0,1,True,[58  5  0]
422.1,2022-08-18 14:06:00,3,0,4,False,[99  9  0]
422.1,2022-08-18 14:06:00,4,0,4,False,[83 10  0]
422.1,2022-08-18 14:06:00,5,0,8,False,[46  3  0]
422.1,2022-08-18 14:06:00,6,0,1,False,[95  1  0]
422.1,2022-08-18 14:06:00,7,0,0,False,[45 30  0]
422.1,2022-08-18 14:06:00,8,0,1,True,[51 10  0]
422.1,2022-08-18 14:06:00,9,0,0,False,[58  2  0]
422.1,2022-08-18 14:06:00,10,0,0,False,[48 39  0]
422.1,2022-08-18 14:06:00,11,0,0,False,[71 42  0]
422.1,2022-08-18 14:06:00,12,0,0,True,[98 26  0]
422.1,2022-08-18 14:06:00,13,0,0,False,[44 26  0]
422.1,2022-08-18 14:06:00,14,0,0,False,[15 25  0]
423.1,2022-08-18 15:06:00,0,0,0,False,[82  7  0]
423.1,2022-08-18 15:06:00,1,0,0,False,[19 12  0]
423.1,2022-08-18 15:06:00,2,0,1,False,[57  6  0]
423.1,2022-08-18 15:06:00,3,0,4,False,[98  8  0]
423.1,2022-08-18 15:06:00,4,0,4,False,[84 11  0]
423.1,2022-08-18 15:06:00,5,0,8,False,[47  2  0]
423.1,2022-08-18 15:06:00,6,0,1,False,[94  0  0]
423.1,2022-08-18 15:06:00,7,0,0,False,[46 29  0]
423.1,2022-08-18 15:06:00,8,0,1,False,[50  9  0]
423.1,2022-08-18 15:06:00,9,0,0,False,[59  3  0]
423.1,2022-08-18 15:06:00,10,0,0,False,[49 40  0]
423.1,2022-08-18 15:06:00,11,0,0,False,[72 43  0]
423.1,2022-08-18 15:06:00,12,0,0,False,[97 27  0]
423.1,2022-08-18 15:06:00,13,0,0,False,[43 25  0]
423.1,2022-08-18 15:06:00,14,0,0,False,[14 24  0]
424.1,2022-08-18 16:06:00,0,0,0,False,[83  8  0]
424.1,2022-08-18 16:06:00,1,0,0,False,[20 13  0]
424.1,2022-08-18 16:06:00,2,0,1,False,[56  7  0]
424.1,2022-08-18 16:06:00,3,0,4,False,[99  7  0]
424.1,2022-08-18 16:06:00,4,0,4,False,[85 12  0]
424.1,2022-08-18 16:06:00,5,0,8,False,[48  3  0]
424.1,2022-08-18 16:06:00,6,0,1,True,[95  1  0]
424.1,2022-08-18 16:06:00,7,0,0,False,[45 30  0]
424.1,2022-08-18 16:06:00,8,0,1,True,[49  8  0]
424.1,2022-08-18 16:06:00,9,0,0,False,[60  2  0]
424.1,2022-08-18 16:06:00,10,0,0,False,[50 39  0]
424.1,2022-08-18 16:06:00,11,0,0,False,[71 42  0]
424.1,2022-08-18 16:06:00,12,0,0,False,[96 28  0]
424.1,2022-08-18 16:06:00,13,0,0,False,[42 26  0]
424.1,2022-08-18 16:06:00,14,0,0,False,[15 23  0]
425.1,2022-08-18 17:06:00,0,0,0,False,[84  7  0]
425.1,2022-08-18 17:06:00,1,0,0,False,[19 14  0]
425.1,2022-08-18 17:06:00,2,0,1,False,[57  8  0]
425.1,2022-08-18 17:06:00,3,0,4,False,[98  6  0]
425.1,2022-08-18 17:06:00,4,0,4,False,[86 13  0]
425.1,2022-08-18 17:06:00,5,0,8,False,[49  2  0]
425.1,2022-08-18 17:06:00,6,0,1,True,[96  0  0]
425.1,2022-08-18 17:06:00,7,0,0,False,[44 29  0]
425.1,2022-08-18 17:06:00,8,0,1,False,[48  9  0]
425.1,2022-08-18 17:06:00,9,0,0,False,[59  3  0]
425.1,2022-08-18 17:06:00,10,0,0,False,[49 40  0]
425.1,2022-08-18 17:06:00,11,0,0,False,[70 41  0]
425.1,2022-08-18 17:06:00,12,0,0,False,[95 29  0]
425.1,2022-08-18 17:06:00,13,0,0,False,[41 27  0]
425.1,2022-08-18 17:06:00,14,0,0,False,[16 22  0]
426.1,2022-08-18 18:06:00,0,0,0,False,[85  6  0]
426.1,2022-08-18 18:06:00,1,0,0,False,[18 13  0]
426.1,2022-08-18 18:06:00,2,0,1,False,[58  9  0]
426.1,2022-08-18 18:06:00,3,0,4,False,[97  5  0]
426.1,2022-08-18 18:06:00,4,0,4,False,[87 12  0]
426.1,2022-08-18 18:06:00,5,0,8,False,[50  3  0]
426.1,2022-08-18 18:06:00,6,0,1,False,[95  1  0]
426.1,2022-08-18 18:06:00,7,0,0,False,[43 30  0]
426.1,2022-08-18 18:06:00,8,0,1,False,[47 10  0]
426.1,2022-08-18 18:06:00,9,0,0,False,[60  2  0]
426.1,2022-08-18 18:06:00,10,0,0,False,[48 41  0]
426.1,2022-08-18 18:06:00,11,0,0,False,[71 40  0]
426.1,2022-08-18 18:06:00,12,0,0,False,[94 28  0]
426.1,2022-08-18 18:06:00,13,0,0,False,[42 28  0]
426.1,2022-08-18 18:06:00,14,0,0,False,[15 21  0]
427.1,2022-08-18 19:06:00,0,0,0,False,[84  5  0]
427.1,2022-08-18 19:06:00,1,0,0,False,[19 14  0]
427.1,2022-08-18 19:06:00,2,0,1,False,[59  8  0]
427.1,2022-08-18 19:06:00,3,0,4,False,[96  4  0]
427.1,2022-08-18 19:06:00,4,0,4,False,[86 13  0]
427.1,2022-08-18 19:06:00,5,0,8,False,[49  4  0]
427.1,2022-08-18 19:06:00,6,0,1,False,[94  2  0]
427.1,2022-08-18 19:06:00,7,0,0,False,[42 29  0]
427.1,2022-08-18 19:06:00,8,0,1,False,[46 11  0]
427.1,2022-08-18 19:06:00,9,0,0,False,[61  3  0]
427.1,2022-08-18 19:06:00,10,0,0,False,[49 40  0]
427.1,2022-08-18 19:06:00,11,0,0,False,[70 39  0]
427.1,2022-08-18 19:06:00,12,0,0,False,[93 27  0]
427.1,2022-08-18 19:06:00,13,0,0,False,[41 29  0]
427.1,2022-08-18 19:06:00,14,0,0,False,[14 20  0]
428.1,2022-08-18 20:06:00,0,0,0,False,[83  6  0]
428.1,2022-08-18 20:06:00,1,0,0,False,[20 15  0]
428.1,2022-08-18 20:06:00,2,0,1,False,[58  7  0]
428.1,2022-08-18 20:06:00,3,0,4,False,[95  5  0]
428.1,2022-08-18 20:06:00,4,0,4,False,[85 12  0]
428.1,2022-08-18 20:06:00,5,0,8,False,[48  3  0]
428.1,2022-08-18 20:06:00,6,0,1,False,[93  3  0]
428.1,2022-08-18 20:06:00,7,0,0,False,[43 28  0]
428.1,2022-08-18 20:06:00,8,0,1,False,[45 12  0]
428.1,2022-08-18 20:06:00,9,0,0,False,[62  4  0]
428.1,2022-08-18 20:06:00,10,0,0,False,[50 39  0]
428.1,2022-08-18 20:06:00,11,0,0,False,[69 38  0]
428.1,2022-08-18 20:06:00,12,0,0,False,[92 26  0]
428.1,2022-08-18 20:06:00,13,0,0,False,[40 30  0]
428.1,2022-08-18 20:06:00,14,0,0,False,[15 21  0]
429.1,2022-08-18 21:06:00,0,0,0,False,[82  5  0]
429.1,2022-08-18 21:06:00,1,0,0,False,[21 16  0]
429.1,2022-08-18 21:06:00,2,0,1,False,[59  8  0]
429.1,2022-08-18 21:06:00,3,0,4,False,[94  6  0]
429.1,2022-08-18 21:06:00,4,0,4,False,[84 11  0]
429.1,2022-08-18 21:06:00,5,0,8,False,[49  2  0]
429.1,2022-08-18 21:06:00,6,0,1,False,[92  2  0]
429.1,2022-08-18 21:06:00,7,0,0,False,[42 27  0]
429.1,2022-08-18 21:06:00,8,0,1,False,[44 11  0]
429.1,2022-08-18 21:06:00,9,0,0,False,[63  3  0]
429.1,2022-08-18 21:06:00,10,0,0,False,[51 38  0]
429.1,2022-08-18 21:06:00,11,0,0,False,[70 37  0]
429.1,2022-08-18 21:06:00,12,0,0,False,[91 25  0]
429.1,2022-08-18 21:06:00,13,0,0,False,[41 31  0]
429.1,2022-08-18 21:06:00,14,0,0,False,[16 22  0]
430.1,2022-08-18 22:06:00,0,0,0,False,[83  4  0]
430.1,2022-08-18 22:06:00,1,0,0,False,[20 17  0]
430.1,2022-08-18 22:06:00,2,0,1,False,[60  7  0]
430.1,2022-08-18 22:06:00,3,0,4,False,[95  7  0]
430.1,2022-08-18 22:06:00,4,0,4,False,[83 12  0]
430.1,2022-08-18 22:06:00,5,0,8,False,[50  1  0]
430.1,2022-08-18 22:06:00,6,0,1,False,[93  3  0]
430.1,2022-08-18 22:06:00,7,0,0,False,[43 28  0]
430.1,2022-08-18 22:06:00,8,0,1,False,[45 12  0]
430.1,2022-08-18 22:06:00,9,0,0,False,[64  2  0]
430.1,2022-08-18 22:06:00,10,0,0,False,[50 37  0]
430.1,2022-08-18 22:06:00,11,0,0,False,[69 38  0]
430.1,2022-08-18 22:06:00,12,0,0,False,[92 24  0]
430.1,2022-08-18 22:06:00,13,0,0,False,[40 32  0]
430.1,2022-08-18 22:06:00,14,0,0,False,[15 23  0]
431.1,2022-08-18 23:06:00,0,0,0,False,[82  3  0]
431.1,2022-08-18 23:06:00,1,0,0,False,[19 16  0]
431.1,2022-08-18 23:06:00,2,0,1,False,[61  6  0]
431.1,2022-08-18 23:06:00,3,0,4,False,[94  6  0]
431.1,2022-08-18 23:06:00,4,0,4,False,[82 13  0]
431.1,2022-08-18 23:06:00,5,0,8,False,[51  2  0]
431.1,2022-08-18 23:06:00,6,0,1,False,[94  2  0]
431.1,2022-08-18 23:06:00,7,0,0,False,[42 29  0]
431.1,2022-08-18 23:06:00,8,0,1,False,[46 13  0]
431.1,2022-08-18 23:06:00,9,0,0,False,[63  3  0]
431.1,2022-08-18 23:06:00,10,0,0,False,[51 36  0]
431.1,2022-08-18 23:06:00,11,0,0,False,[68 39  0]
431.1,2022-08-18 23:06:00,12,0,0,False,[91 25  0]
431.1,2022-08-18 23:06:00,13,0,0,False,[41 31  0]
431.1,2022-08-18 23:06:00,14,0,0,False,[14 24  0]
432.1,2022-08-19 00:06:00,0,0,0,False,[81  4  0]
432.1,2022-08-19 00:06:00,1,0,0,False,[18 15  0]
432.1,2022-08-19 00:06:00,2,0,1,False,[62  7  0]
432.1,2022-08-19 00:06:00,3,0,4,False,[95  7  0]
432.1,2022-08-19 00:06:00,4,0,4,False,[83 14  0]
432.1,2022-08-19 00:06:00,5,0,8,False,[52  1  0]
432.1,2022-08-19 00:06:00,6,0,1,False,[93  3  0]
432.1,2022-08-19 00:06:00,7,0,0,False,[43 30  0]
432.1,2022-08-19 00:06:00,8,0,1,False,[47 14  0]
432.1,2022-08-19 00:06:00,9,0,0,False,[64  2  0]
432.1,2022-08-19 00:06:00,10,0,0,False,[50 35  0]
432.1,2022-08-19 00:06:00,11,0,0,False,[69 40  0]
432.1,2022-08-19 00:06:00,12,0,0,False,[90 24  0]
432.1,2022-08-19 00:06:00,13,0,0,False,[40 30  0]
432.1,2022-08-19 00:06:00,14,0,0,False,[13 23  0]
433.1,2022-08-19 01:06:00,0,0,0,False,[82  5  0]
433.1,2022-08-19 01:06:00,1,0,0,False,[17 14  0]
433.1,2022-08-19 01:06:00,2,0,1,False,[63  8  0]
433.1,2022-08-19 01:06:00,3,0,4,False,[96  8  0]
433.1,2022-08-19 01:06:00,4,0,4,False,[82 15  0]
433.1,2022-08-19 01:06:00,5,0,8,False,[53  2  0]
433.1,2022-08-19 01:06:00,6,0,1,False,[94  2  0]
433.1,2022-08-19 01:06:00,7,0,0,False,[42 31  0]
433.1,2022-08-19 01:06:00,8,0,1,False,[46 13  0]
433.1,2022-08-19 01:06:00,9,0,0,False,[63  3  0]
433.1,2022-08-19 01:06:00,10,0,0,False,[49 34  0]
433.1,2022-08-19 01:06:00,11,0,0,False,[70 41  0]
433.1,2022-08-19 01:06:00,12,0,0,False,[89 25  0]
433.1,2022-08-19 01:06:00,13,0,0,False,[41 29  0]
433.1,2022-08-19 01:06:00,14,0,0,False,[12 24  0]
434.1,2022-08-19 02:06:00,0,0,0,False,[81  4  0]
434.1,2022-08-19 02:06:00,1,0,0,False,[18 13  0]
434.1,2022-08-19 02:06:00,2,0,1,False,[62  7  0]
434.1,2022-08-19 02:06:00,3,0,4,False,[95  7  0]
434.1,2022-08-19 02:06:00,4,0,4,False,[81 16  0]
434.1,2022-08-19 02:06:00,5,0,8,False,[54  3  0]
434.1,2022-08-19 02:06:00,6,0,1,False,[93  1  0]
434.1,2022-08-19 02:06:00,7,0,0,False,[41 32  0]
434.1,2022-08-19 02:06:00,8,0,1,False,[47 14  0]
434.1,2022-08-19 02:06:00,9,0,0,False,[64  4  0]
434.1,2022-08-19 02:06:00,10,0,0,False,[48 33  0]
434.1,2022-08-19 02:06:00,11,0,0,False,[71 42  0]
434.1,2022-08-19 02:06:00,12,0,0,False,[88 24  0]
434.1,2022-08-19 02:06:00,13,0,0,False,[42 30  0]
434.1,2022-08-19 02:06:00,14,0,0,False,[13 25  0]
435.1,2022-08-19 03:06:00,0,0,0,False,[82  5  0]
435.1,2022-08-19 03:06:00,1,0,0,False,[17 12  0]
435.1,2022-08-19 03:06:00,2,0,1,False,[63  6  0]
435.1,2022-08-19 03:06:00,3,0,4,False,[94  8  0]
435.1,2022-08-19 03:06:00,4,0,4,False,[80 15  0]
435.1,2022-08-19 03:06:00,5,0,8,False,[53  2  0]
435.1,2022-08-19 03:06:00,6,0,1,False,[94  2  0]
435.1,2022-08-19 03:06:00,7,0,0,False,[42 33  0]
435.1,2022-08-19 03:06:00,8,0,1,False,[48 13  0]
435.1,2022-08-19 03:06:00,9,0,0,False,[63  3  0]
435.1,2022-08-19 03:06:00,10,0,0,False,[47 34  0]
435.1,2022-08-19 03:06:00,11,0,0,False,[70 41  0]
435.1,2022-08-19 03:06:00,12,0,0,False,[87 23  0]
435.1,2022-08-19 03:06:00,13,0,0,False,[43 29  0]
435.1,2022-08-19 03:06:00,14,0,0,False,[12 24  0]
436.1,2022-08-19 04:06:00,0,0,0,False,[81  6  0]
436.1,2022-08-19 04:06:00,1,0,0,False,[16 11  0]
436.1,2022-08-19 04:06:00,2,0,1,False,[62  5  0]
436.1,2022-08-19 04:06:00,3,0,4,False,[93  9  0]
436.1,2022-08-19 04:06:00,4,0,4,False,[79 14  0]
436.1,2022-08-19 04:06:00,5,0,8,False,[52  1  0]
436.1,2022-08-19 04:06:00,6,0,1,False,[93  3  0]
436.1,2022-08-19 04:06:00,7,0,0,False,[41 34  0]
436.1,2022-08-19 04:06:00,8,0,1,False,[49 12  0]
436.1,2022-08-19 04:06:00,9,0,0,False,[64  2  0]
436.1,2022-08-19 04:06:00,10,0,0,False,[48 33  0]
436.1,2022-08-19 04:06:00,11,0,0,False,[69 40  0]
436.1,2022-08-19 04:06:00,12,0,0,False,[88 24  0]
436.1,2022-08-19 04:06:00,13,0,0,False,[42 30  0]
436.1,2022-08-19 04:06:00,14,0,0,False,[13 25  0]
437.1,2022-08-19 05:06:00,0,0,0,False,[80  7  0]
437.1,2022-08-19 05:06:00,1,0,0,False,[15 10  0]
437.1,2022-08-19 05:06:00,2,0,1,False,[61  6  0]
437.1,2022-08-19 05:06:00,3,0,4,False,[94 10  0]
437.1,2022-08-19 05:06:00,4,0,4,False,[80 13  0]
437.1,2022-08-19 05:06:00,5,0,8,False,[51  2  0]
437.1,2022-08-19 05:06:00,6,0,1,False,[94  2  0]
437.1,2022-08-19 05:06:00,7,0,0,False,[40 35  0]
437.1,2022-08-19 05:06:00,8,0,1,False,[48 13  0]
437.1,2022-08-19 05:06:00,9,0,0,False,[65  1  0]
437.1,2022-08-19 05:06:00,10,0,0,False,[47 34  0]
437.1,2022-08-19 05:06:00,11,0,0,False,[68 39  0]
437.1,2022-08-19 05:06:00,12,0,0,False,[87 25  0]
437.1,2022-08-19 05:06:00,13,0,0,False,[43 29  0]
437.1,2022-08-19 05:06:00,14,0,0,False,[14 24  0]
438.1,2022-08-19 06:06:00,0,0,0,False,[79  6  0]
438.1,2022-08-19 06:06:00,1,0,0,False,[14 11  0]
438.1,2022-08-19 06:06:00,2,0,1,False,[62  5  0]
438.1,2022-08-19 06:06:00,3,0,4,False,[95 11  0]
438.1,2022-08-19 06:06:00,4,0,4,False,[81 12  0]
438.1,2022-08-19 06:06:00,5,0,8,False,[50  1  0]
438.1,2022-08-19 06:06:00,6,0,1,False,[93  1  0]
438.1,2022-08-19 06:06:00,7,0,0,False,[39 34  0]
438.1,2022-08-19 06:06:00,8,0,1,False,[49 14  0]
438.1,2022-08-19 06:06:00,9,0,0,False,[66  0  0]
438.1,2022-08-19 06:06:00,10,0,0,False,[48 35  0]
438.1,2022-08-19 06:06:00,11,0,0,False,[69 40  0]
438.1,2022-08-19 06:06:00,12,0,0,False,[88 26  0]
438.1,2022-08-19 06:06:00,13,0,0,False,[44 30  0]
438.1,2022-08-19 06:06:00,14,0,0,False,[15 25  0]
439.1,2022-08-19 07:06:00,0,0,0,False,[78  7  0]
439.1,2022-08-19 07:06:00,1,0,0,False,[13 12  0]
439.1,2022-08-19 07:06:00,2,0,1,False,[63  6  0]
439.1,2022-08-19 07:06:00,3,0,4,False,[94 12  0]
439.1,2022-08-19 07:06:00,4,0,4,False,[80 11  0]
439.1,2022-08-19 07:06:00,5,0,8,False,[49  2  0]
439.1,2022-08-19 07:06:00,6,0,1,False,[92  0  0]
439.1,2022-08-19 07:06:00,7,0,0,False,[40 35  0]
439.1,2022-08-19 07:06:00,8,0,1,False,[48 15  0]
439.1,2022-08-19 07:06:00,9,0,0,False,[65  1  0]
439.1,2022-08-19 07:06:00,10,0,0,False,[47 36  0]
439.1,2022-08-19 07:06:00,11,0,0,False,[70 41  0]
439.1,2022-08-19 07:06:00,12,0,0,False,[89 27  0]
439.1,2022-08-19 07:06:00,13,0,0,False,[43 29  0]
439.1,2022-08-19 07:06:00,14,0,0,False,[14 24  0]
440.1,2022-08-19 08:06:00,0,0,0,False,[79  6  0]
440.1,2022-08-19 08:06:00,1,0,0,False,[14 11  0]
440.1,2022-08-19 08:06:00,2,0,1,False,[62  7  0]
440.1,2022-08-19 08:06:00,3,0,4,False,[95 13  0]
440.1,2022-08-19 08:06:00,4,0,4,False,[79 12  0]
440.1,2022-08-19 08:06:00,5,0,8,False,[50  1  0]
440.1,2022-08-19 08:06:00,6,0,1,False,[93  1  0]
440.1,2022-08-19 08:06:00,7,0,0,False,[39 34  0]
440.1,2022-08-19 08:06:00,8,0,1,False,[47 16  0]
440.1,2022-08-19 08:06:00,9,0,0,False,[66  2  0]
